,index,prediction,realValue,accuracy
646,646,650012,634150,97.5
647,647,618927,628576,98.47
648,648,605501,628359,96.36
649,649,679429,618420,90.13
650,650,629776,627424,99.63
651,651,526867,617085,85.38
652,652,624798,625190,99.94
653,653,451319,622286,72.53
654,654,636430,618730,97.14
655,655,601220,616943,97.45
656,656,609235,612126,99.53
657,657,626881,616481,98.31
658,658,612346,612328,100.0
659,659,2507677,2906958,86.26
660,660,632557,611685,96.59
661,661,601474,609063,98.75
662,662,583454,596403,97.83
663,663,578185,608222,95.06
664,664,604625,597118,98.74
665,665,619655,596864,96.18
666,666,637562,603283,94.32
667,667,594664,599963,99.12
668,668,568888,590531,96.34
669,669,572555,603495,94.87
670,670,715058,598365,80.5
671,671,638283,598204,93.3
672,672,552907,583354,94.78
673,673,605990,592435,97.71
674,674,610309,591841,96.88
675,675,597398,594876,99.58
676,676,608870,578834,94.81
677,677,591480,590045,99.76
678,678,603562,585976,97.0
679,679,587344,589899,99.57
680,680,461822,573001,80.6
681,681,573235,570775,99.57
682,682,574115,582126,98.62
683,683,574284,595199,96.49
684,684,560121,579367,96.68
685,685,588021,577758,98.22
686,686,578253,585698,98.73
687,687,590134,573661,97.13
688,688,562555,571074,98.51
689,689,564585,571922,98.72
690,690,662521,570150,83.8
691,691,577909,569500,98.52
692,692,555715,558389,99.52
693,693,604638,587291,97.05
694,694,570130,565049,99.1
695,695,535789,562327,95.28
696,696,559100,550284,98.4
697,697,566039,558443,98.64
698,698,566879,560588,98.88
699,699,564908,554535,98.13
700,700,689286,553760,75.53
701,701,484023,557063,86.89
702,702,533672,551897,96.7
703,703,548866,550961,99.62
704,704,1878787,1745669,92.37
705,705,556178,543313,97.63
706,706,556106,550195,98.93
707,707,548744,540410,98.46
708,708,546571,537920,98.39
709,709,547078,531023,96.98
710,710,572744,535669,93.08
711,711,528306,535448,98.67
712,712,535399,539110,99.31
713,713,547733,534273,97.48
714,714,527580,535657,98.49
715,715,538275,528014,98.06
716,716,554833,527077,94.73
717,717,528933,526557,99.55
718,718,494317,525169,94.13
719,719,530147,521299,98.3
720,720,558057,522794,93.25
721,721,500303,519127,96.37
722,722,525749,523871,99.64
723,723,521579,519584,99.62
724,724,513715,520448,98.71
725,725,505601,509295,99.27
726,726,553752,515553,92.59
727,727,511920,505875,98.81
728,728,537044,514309,95.58
729,729,521845,513405,98.36
730,730,544923,513202,93.82
731,731,512720,511931,99.85
732,732,551654,549904,99.68
733,733,532858,511369,95.8
734,734,554910,501736,89.4
735,735,494928,500266,98.93
736,736,502136,509555,98.54
737,737,511625,521596,98.09
738,738,530040,507913,95.64
739,739,533955,526078,98.5
740,740,480974,506408,94.98
741,741,527940,503970,95.24
742,742,508897,498720,97.96
743,743,516944,501486,96.92
744,744,465328,491162,94.74
745,745,508991,498976,97.99
746,746,512766,497880,97.01
747,747,499629,494126,98.89
748,748,489417,495535,98.77
749,749,495425,483387,97.51
750,750,513347,482053,93.51
751,751,503662,498670,99.0
752,752,473010,481064,98.33
753,753,524528,487916,92.5
754,754,542215,494097,90.26
755,755,615590,540605,86.13
756,756,522820,485695,92.36
757,757,484357,482784,99.67
758,758,495247,481696,97.19
759,759,490952,480361,97.8
760,760,466890,472009,98.92
761,761,475500,479280,99.21
762,762,477466,476665,99.83
763,763,481614,475309,98.67
764,764,477188,472693,99.05
765,765,672220,472692,57.79
766,766,489127,472157,96.41
767,767,434934,471547,92.24
768,768,464037,462714,99.71
769,769,466319,471319,98.94
770,770,452404,471310,95.99
771,771,637300,470105,64.43
772,772,520747,459955,86.78
773,773,467105,467697,99.87
774,774,483272,471248,97.45
775,775,466384,465599,99.83
776,776,452351,465495,97.18
777,777,448525,470308,95.37
778,778,468529,465039,99.25
779,779,463337,456742,98.56
780,780,400626,458243,87.43
781,781,484179,462176,95.24
782,782,567317,452320,74.58
783,783,416611,459686,90.63
784,784,450186,455053,98.93
785,785,478434,451669,94.07
786,786,474349,453116,95.31
787,787,373977,449518,83.2
788,788,448187,450043,99.59
789,789,371855,440372,84.44
790,790,454281,447220,98.42
791,791,466508,438622,93.64
792,792,453321,446780,98.54
793,793,422450,446054,94.71
794,794,467480,445009,94.95
795,795,446786,444456,99.48
796,796,445577,443855,99.61
797,797,418352,438808,95.34
798,798,339740,444327,76.46
799,799,416035,436167,95.38
800,800,434180,433866,99.93
801,801,454147,432072,94.89
802,802,390456,435940,89.57
803,803,464352,435201,93.3
804,804,443399,435090,98.09
805,805,429359,440718,97.42
806,806,406260,431310,94.19
807,807,496069,429933,84.62
808,808,452339,429141,94.59
809,809,436704,430001,98.44
810,810,453678,441208,97.17
811,811,430214,430936,99.83
812,812,410977,427764,96.08
813,813,495717,426706,83.83
814,814,424034,427197,99.26
815,815,422274,419189,99.26
816,816,437152,424090,96.92
817,817,418798,424002,98.77
818,818,376504,424778,88.64
819,819,444072,441337,99.38
820,820,480173,416346,84.67
821,821,421385,414663,98.38
822,822,741201,414285,21.09
823,823,415106,415714,99.85
824,824,419734,410644,97.79
825,825,340729,409345,83.24
826,826,407380,411787,98.93
827,827,408183,407448,99.82
828,828,513821,409847,74.63
829,829,394510,398347,99.04
830,830,424413,407253,95.79
831,831,406118,401541,98.86
832,832,393716,395087,99.65
833,833,408765,400333,97.89
834,834,396284,399667,99.15
835,835,397864,390458,98.1
836,836,404539,402876,99.59
837,837,399479,397633,99.54
838,838,393679,398761,98.73
839,839,395687,393019,99.32
840,840,414348,399570,96.3
841,841,398569,397387,99.7
842,842,392980,389871,99.2
843,843,405102,388235,95.66
844,844,425268,387409,90.23
845,845,377218,386072,97.71
846,846,572164,380515,49.63
847,847,438282,385552,86.32
848,848,396075,384789,97.07
849,849,408242,384398,93.8
850,850,395063,383336,96.94
851,851,402499,383582,95.07
852,852,444153,437319,98.44
853,853,335136,381334,87.89
854,854,385745,381483,98.88
855,855,351442,379241,92.67
856,856,362710,371607,97.61
857,857,402229,369394,91.11
858,858,365260,373397,97.82
859,859,369584,368195,99.62
860,860,350926,375096,93.56
861,861,351622,360195,97.62
862,862,351381,364415,96.42
863,863,356070,358453,99.34
864,864,374936,362572,96.59
865,865,347940,354850,98.05
866,866,337649,360781,93.59
867,867,313507,355516,88.18
868,868,374783,359771,95.83
869,869,337828,355757,94.96
870,870,353246,355158,99.46
871,871,352525,357736,98.54
872,872,353843,356415,99.28
873,873,364962,355913,97.46
874,874,364625,355767,97.51
875,875,315223,353517,89.17
876,876,385844,360045,92.83
877,877,355710,375712,94.68
878,878,350631,351276,99.82
879,879,334826,355837,94.1
880,880,371740,350563,93.96
881,881,316557,348991,90.71
882,882,348804,347791,99.71
883,883,343717,347790,98.83
884,884,353851,346483,97.87
885,885,281350,351742,79.99
886,886,331544,345175,96.05
887,887,328921,345759,95.13
888,888,307829,338008,91.07
889,889,325954,341882,95.34
890,890,359210,341634,94.86
891,891,337661,338168,99.85
892,892,409827,331945,76.54
893,893,362028,331827,90.9
894,894,331115,338899,97.7
895,895,315851,339852,92.94
896,896,330008,334323,98.71
897,897,315336,336704,93.65
898,898,359452,333184,92.12
899,899,339732,332643,97.87
900,900,324878,332180,97.8
901,901,356760,331877,92.5
902,902,341121,331760,97.18
903,903,373984,330725,86.92
904,904,326474,322888,98.89
905,905,327545,329285,99.47
906,906,319698,323707,98.76
907,907,436305,327655,66.84
908,908,337575,327589,96.95
909,909,291637,325016,89.73
910,910,349519,340936,97.48
911,911,325836,323628,99.32
912,912,324241,318852,98.31
913,913,314193,322206,97.51
914,914,314627,322664,97.51
915,915,319414,316076,98.94
916,916,329813,321641,97.46
917,917,331187,321602,97.02
918,918,347761,323730,92.58
919,919,292133,319465,91.44
920,920,309878,320545,96.67
921,921,319184,312334,97.81
922,922,328799,317505,96.44
923,923,338079,317013,93.35
