,index,prediction,realValue,accuracy
543,543,1136744,860340,67.87
544,544,878300,857038,97.52
545,545,795235,870785,91.32
546,546,969922,870759,88.61
547,547,677981,921788,73.55
548,548,627625,867386,72.36
549,549,777838,864757,89.95
550,550,836302,858402,97.43
551,551,696499,846903,82.24
552,552,496380,855980,57.99
553,553,675333,854377,79.04
554,554,977318,841125,83.81
555,555,649997,848148,76.64
556,556,767243,849635,90.3
557,557,562173,837500,67.13
558,558,859210,838126,97.48
559,559,656397,827647,79.31
560,560,770523,870887,88.48
561,561,590813,828025,71.35
562,562,739974,825517,89.64
563,563,608708,827040,73.6
564,564,1217361,832894,53.84
565,565,607573,823624,73.77
566,566,991553,820995,79.23
567,567,571384,815991,70.02
568,568,576026,809827,71.13
569,569,775465,800006,96.93
570,570,622258,794475,78.32
571,571,512575,806709,63.54
572,572,1083353,808908,66.07
573,573,576501,798718,72.18
574,574,586322,800062,73.28
575,575,932617,814570,85.51
576,576,785234,777985,99.07
577,577,623437,790959,78.82
578,578,737925,790370,93.36
579,579,849971,784031,91.59
580,580,745324,781516,95.37
581,581,669070,778493,85.94
582,582,753311,771699,97.62
583,583,726453,790181,91.93
584,584,659775,768658,85.83
585,585,783836,765259,97.57
586,586,486022,764072,63.61
587,587,591704,765961,77.25
588,588,530324,762370,69.56
589,589,489010,758195,64.5
590,590,729247,753569,96.77
591,591,843116,749146,87.46
592,592,711313,729834,97.46
593,593,726119,730934,99.34
594,594,847233,725031,83.15
595,595,700869,731584,95.8
596,596,849423,731212,83.83
597,597,380749,731706,52.04
598,598,934819,719587,70.09
599,599,746736,715887,95.69
600,600,525327,715800,73.39
601,601,589520,716491,82.28
602,602,704838,714136,98.7
603,603,633498,709734,89.26
604,604,708476,696382,98.26
605,605,786759,693874,86.61
606,606,838461,698306,79.93
607,607,705484,710117,99.35
608,608,794582,693836,85.48
609,609,859137,688639,75.24
610,610,622360,696436,89.36
611,611,557201,694539,80.23
612,612,921100,700272,68.47
613,613,357881,689071,51.94
614,614,806529,675255,80.56
615,615,927716,671845,61.92
616,616,745893,676155,89.69
617,617,662618,681945,97.17
618,618,628267,680606,92.31
619,619,803084,675966,81.19
620,620,501277,661366,75.79
621,621,500780,672340,74.48
622,622,425956,668977,63.67
623,623,634159,655078,96.81
624,624,842112,651978,70.84
625,625,640901,660172,97.08
626,626,627094,644276,97.33
627,627,788447,654407,79.52
628,628,845671,654386,70.77
629,629,680146,654212,96.04
630,630,474233,653287,72.59
631,631,367943,644717,57.07
632,632,612381,652178,93.9
633,633,691974,640704,92.0
634,634,589622,647305,91.09
635,635,543791,645922,84.19
636,636,635911,646826,98.31
637,637,717787,645151,88.74
638,638,615719,644652,95.51
639,639,561332,634100,88.52
640,640,506723,641323,79.01
641,641,548462,635579,86.29
642,642,686928,636631,92.1
643,643,611227,635235,96.22
644,644,437800,635740,68.86
645,645,933015,622486,50.11
646,646,645685,634150,98.18
647,647,700576,628576,88.55
648,648,1091717,628359,26.26
649,649,749661,618420,78.78
650,650,769411,627424,77.37
651,651,530382,617085,85.95
652,652,528694,625190,84.57
653,653,47176,622286,7.58
654,654,336778,618730,54.43
655,655,750890,616943,78.29
656,656,677692,612126,89.29
657,657,527751,616481,85.61
658,658,414298,612328,67.66
659,659,2220050,2906958,76.37
660,660,575032,611685,94.01
661,661,628707,609063,96.77
662,662,481466,596403,80.73
663,663,581524,608222,95.61
664,664,708846,597118,81.29
665,665,563355,596864,94.39
666,666,555597,603283,92.1
667,667,678019,599963,86.99
668,668,499730,590531,84.62
669,669,743641,603495,76.78
670,670,726858,598365,78.53
671,671,484011,598204,80.91
672,672,530189,583354,90.89
673,673,627540,592435,94.07
674,674,410739,591841,69.4
675,675,518816,594876,87.21
676,676,620797,578834,92.75
677,677,240097,590045,40.69
678,678,572521,585976,97.7
679,679,495746,589899,84.04
680,680,702148,573001,77.46
681,681,460895,570775,80.75
682,682,588407,582126,98.92
683,683,403529,595199,67.8
684,684,830450,579367,56.66
685,685,582473,577758,99.18
686,686,681935,585698,83.57
687,687,471442,573661,82.18
688,688,754468,571074,67.89
689,689,720824,571922,73.96
690,690,753524,570150,67.84
691,691,641608,569500,87.34
692,692,696226,558389,75.32
693,693,510531,587291,86.93
694,694,581106,565049,97.16
695,695,813102,562327,55.4
696,696,616569,550284,87.95
697,697,579133,558443,96.29
698,698,499865,560588,89.17
699,699,382870,554535,69.04
700,700,627171,553760,86.74
701,701,548953,557063,98.54
702,702,292296,551897,52.96
703,703,418030,550961,75.87
704,704,2032362,1745669,83.58
705,705,435752,543313,80.2
706,706,595168,550195,91.83
707,707,278029,540410,51.45
708,708,648748,537920,79.4
709,709,441702,531023,83.18
710,710,509211,535669,95.06
711,711,216206,535448,40.38
712,712,436477,539110,80.96
713,713,408903,534273,76.53
714,714,1111063,535657,-7.42
715,715,659691,528014,75.06
716,716,585557,527077,88.9
717,717,495792,526557,94.16
718,718,512343,525169,97.56
719,719,838686,521299,39.12
720,720,545744,522794,95.61
721,721,674894,519127,69.99
722,722,450395,523871,85.97
723,723,770513,519584,51.71
724,724,207210,520448,39.81
725,725,437766,509295,85.96
726,726,486662,515553,94.4
727,727,530997,505875,95.03
728,728,441674,514309,85.88
729,729,271272,513405,52.84
730,730,610345,513202,81.07
731,731,380965,511931,74.42
