,movieCd,director_score,openDt_score,prdtYear_score,repNationNm_score,repGenreNm_score,showTm_score,watchGradeNm_score,distributor_score,actor_score,starScore,userCount,previous_screen,screen_D1,screen_D2,screen_D3,screen_D4,screen_D5,screen_D6,screen_D7,previous_show,show_D1,show_D2,show_D3,show_D4,show_D5,show_D6,show_D7,previous_audience,audience_D1,audience_D2,audience_D3,audience_D4,audience_D5,audience_D6,audience_D7,final_audience
496,20168323,2.152702101,7.413561879,15.21817864,5.857089158,3.310475864,2.718236283,7.030157464,3.396726267,1.696915217,4.450606709,1.388732142,0.158802399,4.125284752,3.866638136,3.676619297,3.178405927,3.16235126,3.060948054,3.140540047,0.07842099,4.63330045,4.273548307,3.839327026,3.327515042,3.161478431,2.876383836,2.797482694,0.308388658,2.740978534,1.136185272,0.820174694,1.271290131,1.203228249,0.427583845,0.401695521,990111
497,20100835,0.768822179,6.91932442,13.31590631,5.857089158,3.565127854,2.718236283,7.908927147,1.887070148,1.11013145,6.993810543,0.687762528,1.556263512,0.964693522,0.936365361,0.969004325,0.870197817,0.882837429,0.926675573,1.003176082,1.095364148,1.088427757,1.121619494,1.13347725,1.039928841,0.982621674,1.049739101,1.047955217,0.857098368,0.248467287,0.319109705,0.588234875,0.449424612,0.17031988,0.274008122,0.329251912,972431
498,20129787,1.153233268,6.91932442,15.21817864,5.857089158,4.074431833,4.809187271,5.71200294,3.962847311,1.55418403,6.808368597,0.544614763,0.235027551,1.805515892,1.902106889,2.077937072,1.982303908,1.800160696,1.922669398,1.721869394,0.108777502,1.618406664,1.706285909,1.839467816,1.702987984,1.623461897,1.724420309,1.555053995,0.282584782,0.690056901,0.939705457,1.250044746,0.882789668,0.325909551,0.504287311,0.486646715,989906
499,20124051,0.768822179,5.930849503,14.26704247,5.857089158,4.074431833,2.718236283,7.030157464,3.962847311,1.633479134,6.543451531,0.384567608,0.29854851,1.50897586,1.501856598,1.521721593,1.41785127,1.41391932,1.484869914,1.530966483,0.126485467,1.583366737,1.612283514,1.595189712,1.460530858,1.41719145,1.489656629,1.539642889,0.274247039,0.496996701,0.688281298,1.06604376,0.731625518,0.272940829,0.448923853,0.49931279,986923
500,20143513,1.153233268,7.413561879,14.26704247,5.857089158,3.565127854,4.809187271,7.030157464,2.830605222,1.363875781,7.87686743,0.94011727,0.641561693,1.550266244,1.523888724,1.486739487,1.468248827,1.427713655,1.557836495,1.594600787,0.255500644,1.200847525,1.08102755,0.947584297,0.895869434,1.006653183,1.077233946,1.126478472,0.574333893,0.583684821,0.943952524,0.719050743,0.503054059,0.309048878,0.502768191,0.645705673,988451
501,20111571,0.768822179,6.91932442,13.31590631,4.624017756,3.565127854,2.718236283,5.272618098,3.208019252,1.014977326,7.514814106,0.276638737,0.012704192,0.788270972,0.804172604,0.776602744,0.923955211,1.072509533,1.203948579,1.246483713,0.005059419,0.626338709,0.638076868,0.661698383,0.703575852,0.789702066,0.867850123,0.901182778,0.023288177,0.106216762,0.140933524,0.218177247,0.506617312,0.577618964,1.286886915,1.690531389,980387
502,20134587,0.768822179,6.425086962,15.21817864,4.624017756,5.34769178,2.718236283,7.908927147,5.283796415,1.157708512,7.064455094,0.553277475,0.044464672,2.267217461,2.214228676,2.19337802,2.059580162,1.903618207,2.061305901,2.111161605,0.017707965,2.068085738,2.058794893,1.905234998,1.753151528,1.716917763,1.780819993,1.811905764,0.069361393,0.956478942,1.355104316,1.645278199,1.121807936,0.38874722,0.580990777,0.587394181,979509
503,20113671,0.768822179,7.413561879,13.31590631,5.857089158,3.310475864,4.809187271,7.030157464,5.0950894,0.951541243,6.70240177,0.489798257,0.254083839,1.580295615,1.534904787,1.658151805,1.538805406,1.465648076,1.550539837,1.396211487,0.103718083,1.481896946,1.499053355,1.519356124,1.39814799,1.36445564,1.44312689,1.323153541,0.338648913,0.625113293,0.731554567,1.147650892,0.767800009,0.336752215,0.582654574,0.577422454,986287
504,20124348,0.768822179,6.425086962,14.26704247,5.857089158,4.074431833,2.718236283,7.030157464,1.887070148,0.951541243,5.686886351,1.314744061,0.139746111,1.370090022,1.523888724,1.553205488,1.491767687,1.475993827,1.597968114,1.515993706,0.060713024,1.535186836,1.581661521,1.679076423,1.550567987,1.496628936,1.601046003,1.625504766,0.174553515,1.111714046,1.273696618,1.362621634,0.871819584,0.461834537,0.701169989,0.693398267,975462
505,20072151,0.768822179,6.425086962,14.26704247,5.857089158,3.310475864,2.718236283,7.908927147,3.962847311,1.823787382,7.108607938,0.483975779,0.012704192,0.893373768,0.884957066,0.923527587,0.846678957,0.820762923,0.846412334,0.879650669,0.005059419,1.1643476,1.19283343,1.214008493,1.088163017,1.020671563,1.053969077,1.09565626,0.007008016,0.684765737,0.791693487,1.173612469,0.705056858,0.221758475,0.338872103,0.380986027,967654
506,20138202,0.768822179,7.413561879,15.21817864,4.624017756,3.055823874,2.718236283,5.272618098,3.208019252,1.078413409,7.753239466,0.235029317,0.241379647,1.557773587,1.586313081,1.549707277,1.582483289,1.603591424,1.561484824,1.643262313,0.101188374,0.940968061,0.952842465,0.906647581,0.899085046,0.914532401,0.919314834,0.951085407,0.330490863,0.55652489,0.64586636,0.456657066,0.739300216,0.850794071,0.460510152,0.609662171,978785
507,20159648,2.152702101,6.91932442,14.26704247,5.857089158,7.639559686,4.809187271,5.272618098,3.962847311,1.696915217,6.384501291,0.663052497,0.552632349,2.867804868,2.809096082,2.644647182,2.281329413,2.251925161,2.309392275,2.403130763,0.23273326,2.29000528,2.233981176,2.108576388,1.848976758,1.824392008,1.820299771,1.657794703,0.741160621,0.306525133,0.345862885,0.324015713,0.550391749,0.659711331,0.376536615,0.557518621,974262
508,20148842,1.07635105,6.425086962,14.26704247,5.857089158,3.565127854,2.718236283,7.908927147,5.0950894,1.078413409,6.358009585,0.398200729,0.75589942,1.940648059,1.957187205,1.913521175,1.807592377,1.755329107,1.959152688,2.118647993,0.301035412,1.875366135,1.927049111,1.970331087,1.836757433,1.741616813,1.827349731,1.784019001,0.156260795,0.643751446,0.840506894,1.120792447,0.797813562,0.2694047,0.456471224,0.614852752,970373
509,20125086,1.383879922,7.413561879,14.26704247,4.624017756,4.838387801,4.809187271,5.71200294,3.208019252,2.045813672,6.790707459,1.064661506,2.413796467,1.955662744,1.847026574,1.759599911,1.737035797,1.738086189,1.707417985,1.74432856,2.524649929,1.760756371,1.652875457,1.590492056,1.406508581,1.373801227,1.486131649,1.522764059,1.76077309,1.833559352,0.563600331,0.484864783,0.73623532,0.692195397,0.420928656,0.413529519,971482
510,20121549,0.768822179,7.413561879,15.21817864,5.857089158,3.565127854,2.718236283,7.908927147,3.019312237,0.951541243,7.055624525,0.714034687,0.628857501,2.120824281,2.060003793,2.032460334,1.89830798,1.886375288,1.984690991,2.040040912,0.417402042,2.056405762,1.978323145,1.938789683,1.801385704,1.709574802,1.87387947,1.933726889,0.511728947,0.976401056,0.476853144,0.478118424,0.743804118,0.925872749,0.490892537,0.513035472,978413
511,20170443,0.768822179,8.402036796,15.21817864,4.624017756,5.34769178,5.018282369,7.908927147,5.283796415,0.951541243,5.881158866,0.966389429,0.025408384,4.155314122,4.013518977,3.704604981,3.440473223,3.358920532,3.549824144,1.957690637,0.012648547,3.148483511,3.119882541,2.872952106,2.612362988,2.513962789,2.554200646,0.967964238,0.035111959,1.193318092,1.197773322,1.776784576,1.19299824,0.325982762,0.513426139,0.274083825,959578
512,20090305,0.768822179,6.425086962,13.31590631,5.857089158,3.310475864,4.809187271,5.71200294,1.887070148,1.760351299,7.02030225,0.579549634,0.139746111,1.358829008,1.336615652,1.353807486,1.236420065,1.234592967,1.327991766,1.362522738,0.058183315,1.363637189,1.391520312,1.350240513,1.234151791,1.22026659,1.308472647,1.361314375,0.176458258,0.533817407,0.741720776,0.987476458,0.664515512,0.294875078,0.519394108,0.584620588,949896
513,20123641,2.152702101,6.425086962,15.21817864,4.624017756,4.329083822,2.718236283,7.908927147,3.774140296,0.999118305,6.790707459,0.369088336,0.006352096,1.569034601,1.806634343,1.773592753,1.683278403,1.44150799,1.517704876,1.549682455,0.002529709,1.550516804,1.66142113,1.618006897,1.477252039,1.313722456,1.332442512,1.388467276,0.010889379,1.180405994,2.460177869,1.468618838,0.870935,0.183673708,0.247230631,0.262659263,956154
514,20131262,0.768822179,7.413561879,14.26704247,5.857089158,3.310475864,4.809187271,7.908927147,3.396726267,2.711892542,6.614096082,0.793561224,0.323956894,2.192144035,2.280325055,2.035958545,1.952065374,1.927758293,1.937262714,1.983892997,0.134074595,1.959315962,1.913518464,1.775713915,1.623240813,1.620791729,1.637000801,1.696689399,0.282764475,0.76245577,0.936506222,0.692319288,1.074619753,1.154417957,0.659406266,0.703515277,956103
515,20126448,0.768822179,7.413561879,14.26704247,4.624017756,3.310475864,2.718236283,7.908927147,3.019312237,1.014977326,7.753239466,0.420638573,2.324867124,0.998476564,0.973085571,0.955011482,0.930674886,0.969052022,0.963158863,1.029378442,1.968113873,0.713938529,0.740624936,0.722096815,0.694572139,0.712267206,0.810040448,0.843207664,1.565806482,0.827482215,0.521831928,0.401495661,0.488938096,0.528391365,0.467587319,0.492325977,953871
516,20081809,1.537644358,7.413561879,14.26704247,3.082678504,5.34769178,2.718236283,7.030157464,1.887070148,1.046695367,6.711232339,0.323786612,0.114337727,0.942171495,0.925349298,0.909534745,0.897076514,0.869043094,0.908433928,0.950771361,0.151782561,1.211797502,1.243395325,1.214679587,1.116460401,1.113459886,1.164653455,1.213074211,0.415952724,0.611890559,0.711422799,1.152746377,0.838317531,0.280576818,0.443860123,0.473967432,937224
517,20164844,1.153233268,7.413561879,14.26704247,5.857089158,4.074431833,4.809187271,5.71200294,3.962847311,2.347135066,5.386647009,1.614246677,1.003631163,3.002937035,2.985353091,2.896518342,2.889459934,2.848530143,2.743543429,2.871030055,0.521120126,2.773994283,2.689038228,2.609212284,2.47344856,2.41917184,2.454796205,2.503203954,0.943854016,0.986486368,1.021826573,0.695827394,0.937216487,1.014671315,0.603982526,0.571928098,953305
518,20090012,0.768822179,6.425086962,13.31590631,4.624017756,3.310475864,4.809187271,7.030157464,3.396726267,0.951541243,6.826029735,0.334437488,0.082577248,1.272494569,1.219110979,1.224373695,1.189382345,1.093201035,1.152871973,1.171619827,0.04047535,1.200117526,1.212061193,1.244878803,1.120319135,1.055383741,1.087808887,1.128680059,0.173655051,0.683005467,0.657314492,1.174263294,0.616336845,0.267464588,0.432068864,0.48595992,935168
519,20101348,0.922586615,8.402036796,13.31590631,3.082678504,3.055823874,2.090950987,5.272618098,3.962847311,0.951541243,7.929850843,0.452733211,1.137025178,0.953432509,1.046525991,0.993491799,1.024750325,1.065612366,0.999642154,1.044351219,0.827214957,0.487638995,0.630955474,0.622774948,0.760813741,0.838432624,0.603476609,0.646532595,0.792049601,0.04444164,0.125717653,0.099100044,0.450440014,0.842440607,0.106290122,0.155558948,981294
520,20072148,0.768822179,6.91932442,11.41363398,5.857089158,3.310475864,4.809187271,5.71200294,5.0950894,0.951541243,6.199059345,0.526863304,0.235027551,1.231204184,1.233799063,1.241864748,1.145704462,1.096649619,1.16381696,1.089269551,0.098658665,1.283337355,1.324579212,1.35695145,1.223218711,1.164193071,1.235153059,1.139687992,0.168084577,0.556255672,0.751028653,1.078060216,0.776764207,0.270429665,0.531981096,1.277318852,936945
521,20134046,0.768822179,8.402036796,15.21817864,4.624017756,4.329083822,2.718236283,7.908927147,1.887070148,1.205285574,7.656103208,0.91725339,0.470055102,1.418887749,1.263175232,1.210380853,1.169223322,1.279424556,1.360826727,1.3213476,0.187198492,1.324947269,1.153665765,1.085158504,1.038642596,1.070737205,1.119533709,1.16904248,0.484810977,0.971130601,1.322521172,0.35973173,0.309056121,0.714671412,1.075608773,0.490437292,956198
522,20135362,0.768822179,7.413561879,15.21817864,4.624017756,3.055823874,2.718236283,5.272618098,3.962847311,1.141849491,8.168276202,0.301206757,4.103453995,1.30627761,1.769914133,1.808574859,1.763914494,1.079406701,1.130981999,0.943284972,2.696670165,0.717588521,1.150817208,1.118713189,1.045716942,0.543379105,0.530157021,0.328036402,2.610539995,0.146143828,1.274688715,0.722971568,0.631380998,0.051277529,0.078029681,0.066051138,943806
523,20163215,0.768822179,7.413561879,14.26704247,4.624017756,3.310475864,2.718236283,7.908927147,3.774140296,1.030836346,7.505983537,0.846389566,0.139746111,1.441409777,1.450448304,1.462252013,1.562324266,1.644974429,1.754846262,1.650748702,0.055653606,1.032947871,0.996282966,0.985836637,0.848921503,0.901849105,0.946809679,1.114736677,0.191300877,0.261079104,0.349563742,0.327809548,0.408154419,0.528039948,0.959866353,0.351889715,945172
524,20090160,0.768822179,6.425086962,13.31590631,5.857089158,4.074431833,2.718236283,7.030157464,3.962847311,0.999118305,6.101923087,0.449324931,0.03176048,0.893373768,0.86292494,0.927025798,0.836599446,0.848351592,0.890192283,0.932055389,0.020237675,1.132957665,1.141559396,1.136832718,1.033497617,1.043367987,1.1033188,1.134550956,0.035435406,0.503168,0.581558403,0.833080082,0.557636615,0.29171965,0.460196683,0.488627853,921111
525,20123681,0.768822179,7.413561879,14.26704247,5.857089158,3.055823874,2.090950987,5.272618098,3.962847311,0.951541243,7.567797519,0.091171494,0.06352096,1.298770268,1.32927161,1.283843275,1.46488899,1.582899922,1.269618502,1.306374823,0.030356512,0.723428509,0.811838872,0.752967125,0.901014413,0.950579663,0.707816022,0.707443158,0.098902877,0.124254352,0.346609745,0.222193315,0.871994008,1.060736166,0.238622288,0.300010317,931953
526,20141113,0.768822179,6.425086962,14.26704247,4.624017756,3.310475864,2.718236283,7.030157464,3.774140296,0.983259284,6.066600812,0.568046689,1.11796889,1.291262925,1.501856598,1.623169699,1.522006221,1.317358976,1.408255005,1.272686074,0.46546652,1.258517406,1.341670557,1.367017856,1.265021664,1.236955138,1.280272805,1.009794383,0.184005352,0.838913615,1.390808665,0.896916511,0.560153318,0.26281564,0.398250375,0.589375319,926107
527,20122089,1.306997704,6.91932442,15.21817864,4.624017756,3.055823874,2.718236283,5.272618098,2.641898208,0.999118305,7.806222879,0.156212839,7.641571448,1.137362402,1.167702685,1.458753803,1.414491433,1.10699537,1.090850379,1.523480094,6.273679183,0.36864924,0.376009583,0.621432761,0.595531297,0.375158547,0.381402857,0.673685497,5.941827517,0.064840063,0.069703182,0.543407304,0.462942547,0.051995005,0.124037293,0.735504051,963763
528,20163294,0.768822179,6.91932442,14.26704247,4.624017756,5.34769178,4.809187271,7.030157464,2.641898208,1.348016761,7.011471681,0.731360111,2.979133009,2.11707061,2.074691877,2.025463913,1.928546514,1.900169623,1.87524112,1.961433831,3.139369301,1.700166496,1.590919333,1.464326441,1.339623856,1.299036534,1.400827128,1.45965191,1.270643209,1.163538466,1.568193397,1.282070109,0.850384001,0.682663223,0.353436357,0.339421753,921317
529,20159162,1.153233268,5.930849503,14.26704247,4.624017756,4.329083822,4.809187271,7.908927147,1.887070148,0.983259284,6.508129255,0.61405847,0.088929344,1.820530577,1.854370616,2.126912019,2.076379348,1.872580953,2.006580965,2.099932022,0.035415931,1.646146607,1.658572572,1.737461575,1.66633001,1.642820612,1.70468042,1.771543343,0.105299938,0.588282232,0.790300092,1.52859,1.115404048,0.292744615,0.42108539,0.434846562,919834
530,20129388,0.768822179,8.402036796,14.26704247,4.624017756,3.055823874,2.718236283,5.272618098,5.283796415,1.030836346,8.212429047,0.392804285,1.87386831,1.291262925,0.976757592,1.007484641,1.212901205,1.2276958,1.225838553,1.216538159,1.039710542,0.655538649,0.353933263,0.377154656,0.620613068,0.638837597,0.583031724,0.598831553,1.232117088,0.996250689,0.113266277,0.112100674,0.391453229,0.525828953,0.364238983,1.399700345,918823
531,20101212,0.768822179,8.402036796,13.31590631,4.624017756,3.310475864,2.718236283,7.030157464,3.019312237,1.173567533,5.289510752,0.274650574,0.006352096,1.456424462,1.450448304,1.437764539,1.404411921,1.365639148,1.448386624,1.224024547,0.002529709,1.581176741,1.622253465,1.615993616,1.480467651,1.439887875,1.526316423,1.217477385,0,0.877256438,1.035392665,1.210201544,0.807855457,0.346862761,0.559469921,0.475063662,905624
532,20080663,0.768822179,7.413561879,14.26704247,5.857089158,3.310475864,2.718236283,7.908927147,1.887070148,0.951541243,7.965173118,0.611218237,3.08711864,1.133608731,1.101606307,1.06345601,0.997871628,0.98629494,1.058015418,0.902109835,3.470761225,1.197197533,1.222031144,1.187835839,1.085590528,1.08675821,1.14068359,0.742668543,1.365269399,0.408196257,0.53916576,0.796594185,0.567011956,0.257507786,0.380708165,0.253995087,898000
533,20134206,0.922586615,8.402036796,15.21817864,3.082678504,3.055823874,2.090950987,5.272618098,3.962847311,1.046695367,7.779731172,0.057940762,0.254083839,1.171145444,1.47248043,1.154409484,1.165863485,1.424265071,1.53959485,1.377495515,0.103718083,0.42193913,0.660153188,0.391247624,0.412241427,0.622149049,0.66199128,0.547461199,0.156835812,0.193898917,1.322889028,0.178127686,0.187569132,0.557024491,0.908529768,0.718690794,904143
534,20177946,0.768822179,6.425086962,15.21817864,3.082678504,5.34769178,4.809187271,7.030157464,1.887070148,1.030836346,7.338202729,0.375052826,0.133394015,0.919649467,0.980429613,1.080947062,1.192742182,1.169069877,1.287860147,1.201565381,0.053123896,0.802268346,0.823945241,0.854302273,0.886865721,0.95992525,1.046214121,0.863755806,0.09609967,0.275171618,0.494532537,0.724844674,0.641373057,0.454271761,0.70450964,1.073922028,903195
535,20113887,1.153233268,6.425086962,14.26704247,5.857089158,3.565127854,2.718236283,7.030157464,3.396726267,1.427311864,5.121729943,0.589490451,4.789480359,1.700413096,1.707489775,1.675642857,1.585843126,1.593245673,1.722011301,1.736842171,3.991881351,1.592126719,1.633647695,1.599216274,1.506835667,1.487950891,1.561566225,1.585876207,4.840131409,1.785835326,0.505479047,0.459133376,0.663556175,0.736466559,0.379321667,0.4206352,953682
536,20124717,0.999468832,5.930849503,14.26704247,4.624017756,5.34769178,2.718236283,7.908927147,3.774140296,1.348016761,6.040109105,0.363549881,0.006352096,1.895604003,1.824994448,1.871542649,1.790793191,1.724291854,1.816867856,1.837908418,0.002529709,2.129405611,2.154933707,2.193134193,2.020047303,1.87779536,1.952839026,1.971153861,0.010889379,0.743444854,0.945646892,1.722662904,1.130161646,0.260985346,0.415008913,0.38731246,893027
537,20179696,0.768822179,6.91932442,15.21817864,4.624017756,3.310475864,4.809187271,7.030157464,3.774140296,1.014977326,6.16373707,0.809182508,0.038112576,2.822760813,2.882536502,2.812561289,2.812183679,2.776109885,2.666928519,2.766220613,0.022767384,2.329425199,2.260330332,2.200516224,2.216842742,2.196880387,2.048013491,2.057015738,0.045570075,0.796522172,0.845166406,0.794213118,1.130765904,1.001756757,0.488637971,0.437699401,888836
538,20129156,1.153233268,7.413561879,13.31590631,4.624017756,3.055823874,2.718236283,5.272618098,5.283796415,0.983259284,7.285219316,0.161609283,0.133394015,1.30627761,1.388023946,1.679141068,1.642960358,1.341499062,1.459331611,1.257713296,0.053123896,0.660648638,0.694335877,0.873092896,0.866928929,0.706259328,0.757870741,0.627452178,0.158201477,0.553718813,0.579340119,1.143420528,0.870069104,0.230111939,0.498898054,0.411482343,884988
539,20090408,0.768822179,7.413561879,13.31590631,4.624017756,3.055823874,2.718236283,5.272618098,3.208019252,1.030836346,7.753239466,0.181490917,0.006352096,1.201174814,1.200750874,1.171900537,1.233060227,1.25528447,1.160168631,1.18284941,0.002529709,1.021997894,1.016222868,0.946242109,0.982690952,1.006653183,0.92706979,0.962827202,0,0.512383532,0.587912284,0.413416874,0.966252014,0.922182876,0.350482514,0.431808818,865658
540,20102421,1.537644358,7.413561879,13.31590631,4.624017756,3.055823874,2.718236283,5.272618098,3.962847311,1.046695367,7.744408897,0.386271748,0.590744925,1.287509254,1.274191295,1.448259171,1.354014364,1.241490135,1.31339845,1.351293155,0.240322388,1.0190779,1.034026352,1.09723819,1.008415846,0.899178937,0.967254564,0.983375344,0.54673309,0.401434749,0.505055455,1.145015844,0.791546723,0.210762066,0.383782573,0.39650494,875631
541,20090425,0.768822179,7.413561879,9.511361649,3.082678504,3.310475864,4.809187271,5.272618098,1.887070148,1.046695367,7.974003687,0.916259309,0.406534142,0.769502615,0.763780373,0.867556218,0.766042866,0.689716742,0.766149096,0.744895673,0.166960817,0.857018234,0.863112906,0.858999929,0.791040491,0.781691563,0.819910392,0.839538353,0.327328271,0.401351913,0.473196876,0.724606568,0.552902223,0.206918448,0.31023791,0.332157581,877408
542,20124096,1.768291011,6.425086962,14.26704247,4.624017756,5.34769178,2.718236283,7.030157464,3.208019252,1.030836346,7.24989704,0.397064635,0.050816768,1.152377087,1.197078853,1.175398748,1.179302833,1.179415628,1.116388683,1.167876632,0.022767384,1.244647435,1.229864677,1.162334279,1.131895337,1.135488769,1.14068359,1.188856759,0.086647833,0.365898004,0.983368877,0.336230591,0.561679536,0.59879181,0.324970956,0.378819982,873396
543,20101133,0.768822179,6.425086962,13.31590631,4.624017756,5.34769178,2.718236283,7.908927147,1.887070148,0.951541243,5.527936111,2.581204153,0.025408384,1.310031281,1.457792346,1.367800328,1.434650455,1.438059406,1.437441637,1.478561762,0.015178256,1.592126719,1.681361032,1.648206113,1.759582751,1.728265975,1.623605876,1.694487813,0.048409221,0.58194526,0.786967092,0.640419945,1.142134674,1.113902559,0.45893075,0.491427861,860340
544,20100326,0.768822179,9.884749172,13.31590631,5.857089158,3.310475864,2.090950987,7.030157464,3.396726267,0.951541243,4.168028505,1.179974984,0.012704192,1.047274291,1.039181949,1.00398643,1.051629022,1.031126529,1.039773773,1.063067191,0.010118837,1.459996991,1.417157329,1.381781917,1.364705628,1.369128433,1.405057104,1.43983763,0.061239281,1.024446073,0.880391427,0.638443659,0.807406936,0.74592552,0.83486454,0.805411804,857038
545,20124402,1.922055447,6.425086962,15.21817864,5.857089158,4.074431833,2.718236283,7.030157464,3.962847311,1.601761092,5.704547488,0.52146686,0.171506591,1.790501207,1.824994448,1.766596332,1.720236612,1.686357433,1.80227454,1.83042203,0.080950699,1.837406213,1.886457168,1.797860007,1.664400643,1.680202958,1.751210159,1.823647559,0.25002446,0.672630228,1.02250655,1.251536882,0.795689316,0.345061752,0.586319751,0.636684892,870785
546,20135001,0.768822179,6.91932442,15.21817864,4.624017756,3.055823874,2.718236283,5.272618098,5.283796415,1.094272429,7.709086621,0.189159547,0.36206947,1.024752263,1.00613376,1.301334328,1.249859413,0.965603438,1.08720205,1.426157042,0.144193433,0.389089198,0.380282419,0.593246826,0.58266885,0.379163798,0.433572564,0.698636811,0.454442906,0.103100049,0.11227418,0.636308635,0.529722391,0.077655733,0.187153081,0.838549637,870759
547,20136761,1.153233268,7.413561879,15.21817864,4.624017756,3.055823874,2.718236283,5.272618098,5.283796415,0.951541243,6.896674286,0.057798751,2.248641972,1.415134078,1.575297018,1.672144647,1.599282475,1.444956574,1.521353205,1.137931078,2.264089866,0.730728494,0.796883945,0.848933523,0.794256103,0.779688937,0.788890567,0.486550637,1.868193402,0.953217265,1.047821747,0.821873189,0.610524756,0.358320405,0.623815472,0.401603068,921788
548,20110312,0.768822179,7.413561879,14.26704247,5.857089158,3.310475864,2.718236283,7.030157464,5.0950894,0.983259284,5.466122129,0.494484642,0.09528144,0.885866425,0.895973129,0.892043692,0.98443228,1.244938719,1.01423547,1.063067191,0.043005059,0.932938077,1.006965057,1.012680385,1.063081246,1.182216702,1.064544018,1.024471627,0.152631002,0.17294135,0.407060785,0.375208671,0.817492436,0.864279681,0.310696058,0.452808879,867386
549,20178581,0.922586615,6.425086962,15.21817864,4.624017756,3.310475864,2.718236283,7.908927147,3.208019252,1.078413409,7.090946801,0.652685645,0.025408384,2.361059244,2.383141643,2.3193136,2.351885992,2.438148682,2.353172223,2.414360346,0.010118837,1.814046261,1.869365823,1.955567026,2.133236837,2.14147441,1.988793824,2.026193526,0.039568338,0.976846301,0.677345936,0.563217789,0.882752291,0.878453481,0.460184626,0.486395771,864757
550,20163661,2.613995408,7.413561879,14.26704247,4.624017756,5.34769178,2.718236283,7.908927147,3.774140296,1.046695367,6.746554615,0.482981697,0.082577248,2.026982498,1.979219331,1.938008649,1.958785048,2.045010139,1.922669398,1.983892997,0.032886222,1.894346096,1.837319552,1.76564751,1.726783511,1.803698209,1.791394933,1.869880878,0.101023251,0.875371913,0.657537435,0.572361089,1.084811155,1.168108559,0.562773402,0.638533954,858402
551,20080226,0.768822179,5.930849503,14.26704247,5.857089158,3.310475864,4.809187271,5.71200294,3.962847311,1.141849491,3.691177787,0.429017262,0.177858687,1.15988443,1.134654496,1.18939159,1.142344625,1.034575112,1.08720205,1.115471912,0.080950699,1.235887453,1.263335227,1.303935048,1.189133226,1.118800222,1.183688348,1.21600966,0.198524524,0.749885372,0.826706712,1.096942084,0.902387559,0.290204166,0.422737131,0.417557832,846903
552,20148461,0.768822179,5.930849503,14.26704247,5.857089158,4.074431833,2.718236283,5.71200294,2.075777163,1.459029906,5.942972848,0.585656136,0.146098207,1.805515892,1.865386679,2.259844021,2.103258045,1.896721039,2.002932636,2.047527301,0.063242734,1.819156251,1.870077963,2.1072342,1.944158866,1.823724466,1.879519438,1.982895656,0.22853321,0.836376756,0.982488251,1.48774675,0.833608057,0.315681865,0.446886305,0.506193942,855980
553,20140402,1.153233268,6.425086962,14.26704247,4.624017756,4.329083822,4.809187271,7.030157464,3.019312237,1.046695367,6.658248926,0.743005069,0.120689823,2.203405049,2.29868516,2.203872652,2.036061302,2.038112971,2.203590733,2.208484657,0.048064478,1.827916233,1.885745028,1.897181874,1.74286157,1.681538042,1.737110238,1.527167232,0.166000141,0.912772473,1.053830065,1.287617997,0.816121954,0.32254913,0.501237016,0.569907337,854377
554,20090579,0.999468832,6.425086962,13.31590631,4.624017756,4.838387801,2.718236283,5.71200294,3.019312237,1.046695367,7.912189705,1.499359234,0.006352096,1.058535305,1.039181949,1.105434536,0.964273257,0.982846357,1.032477115,1.051837608,0.005059419,1.26654739,1.298230055,1.303263955,1.189776349,1.174206199,1.216823162,1.266646152,0.000575017,0.471514204,0.676810872,1.045439586,0.674158721,0.236884029,0.364190757,0.421388032,841125
555,20150977,1.153233268,6.425086962,14.26704247,5.857089158,3.310475864,4.809187271,7.908927147,3.962847311,1.237003616,7.24989704,0.520756802,0.323956894,2.304754174,2.269308992,2.168890546,2.130136742,2.196747822,2.145217468,2.227200629,0.136604305,1.854196178,1.835183134,1.753567824,1.677906213,1.67018983,1.714550365,1.757599962,0.430148449,0.757247442,0.797846719,0.606069073,0.811798707,0.839380355,0.58414958,0.628892416,848148
556,19820019,0.768822179,6.425086962,13.31590631,5.857089158,3.310475864,2.718236283,7.030157464,3.962847311,1.490747947,6.437484704,0.729939995,0.209619167,1.396365721,1.413728093,1.553205488,1.421211107,1.317358976,1.386365031,1.414927458,0.149252852,1.416197081,1.464870666,1.501236594,1.36534875,1.315725082,1.374742275,1.41635404,0.147887114,1.062012305,1.034734983,1.190772031,0.702153928,0.338560546,0.526881196,0.498124107,849635
557,20169348,0.768822179,7.413561879,15.21817864,5.857089158,3.310475864,4.809187271,7.030157464,3.208019252,1.522465989,6.455145842,0.883170589,0.39382995,3.036720076,2.849488313,2.749593499,2.435881921,2.462288768,2.506402042,1.998865775,0.15684198,2.578354686,2.454744378,2.294469341,2.054132788,2.034000164,2.155877885,1.126478472,0.386123731,1.410701082,0.815648731,0.681390186,0.957817321,0.986492102,0.883452243,0.813230695,837500
