,movieCd,director_score,openDt_score,prdtYear_score,repNationNm_score,repGenreNm_score,showTm_score,watchGradeNm_score,distributor_score,actor_score,starScore,userCount,previous_screen,screen_D1,screen_D2,screen_D3,screen_D4,screen_D5,screen_D6,screen_D7,screen_D8,screen_D9,screen_D10,screen_D11,screen_D12,screen_D13,screen_D14,previous_show,show_D1,show_D2,show_D3,show_D4,show_D5,show_D6,show_D7,show_D8,show_D9,show_D10,show_D11,show_D12,show_D13,show_D14,previous_audience,audience_D1,audience_D2,audience_D3,audience_D4,audience_D5,audience_D6,audience_D7,audience_D8,audience_D9,audience_D10,audience_D11,audience_D12,audience_D13,audience_D14,final_audience
858,20119430,0.768822179,5.930849503,13.31590631,4.624017756,4.074431833,2.718236283,7.908927147,2.641898208,1.348016761,6.366840153,0.221964244,1.594376088,1.325045967,1.310911505,1.297836117,1.212901205,1.093201035,1.152871973,1.194078993,1.011541893,1.03820066,0.993331665,0.932026007,0.931513908,0.973595018,0.971199493,1.110542404,1.351227215,1.351640508,1.339503014,1.209070019,1.072739831,1.104728792,1.155099098,0.670750646,0.739438783,0.693230198,0.61889349,0.628178492,0.632974803,0.632334646,1.201641202,0.316227327,0.38405305,0.723003315,0.424195286,0.126663697,0.191023218,0.196185483,0.107870673,0.11841848,0.194753207,0.117487516,0.056358144,0.068972986,0.093363577,373397
859,20165153,0.768822179,7.413561879,14.26704247,3.082678504,3.055823874,2.718236283,5.272618098,1.887070148,0.983259284,7.567797519,0.184757185,0.09528144,1.719181452,1.755226049,1.742108858,1.767274331,1.807057863,1.579726469,1.721869394,1.437663872,1.219473792,1.191997998,1.19776896,1.216913914,1.065129592,1.169661998,0.03794564,0.602248759,0.625258359,0.641565572,0.756311884,0.776351228,0.66904124,0.709644744,0.555651423,0.353287419,0.337204734,0.370723328,0.375151069,0.291557152,0.332153311,0.072667739,0.36204612,0.384398612,0.263631832,0.435308649,0.494948225,0.208866841,0.288493302,0.225390462,0.12474073,0.077348443,0.140410883,0.159551534,0.046825117,0.110755037,368195
860,20101226,0.768822179,8.402036796,13.31590631,3.082678504,3.055823874,2.718236283,5.272618098,3.962847311,1.030836346,7.779731172,0.067171521,0.406534142,0.431672199,0.470018691,0.486251268,0.467017361,0.389689959,0.404964522,0.400521794,0.42213953,0.44494314,0.437065933,0.431350879,0.420172231,0.445190884,0.358921552,0.285857156,0.354779269,0.387403812,0.409367154,0.383944043,0.315079776,0.332053134,0.294278741,0.315927523,0.336855446,0.124687332,0.121787209,0.115738096,0.125918886,0.103020813,0.451891269,0.18448665,0.228349541,0.571257861,0.286754643,0.081777556,0.135912947,0.161211795,0.201619614,0.231064472,0.272013117,0.198228614,0.069250993,0.116541108,0.086663243,375096
861,20090025,0.768822179,6.425086962,14.26704247,3.082678504,4.329083822,2.718236283,5.272618098,1.887070148,1.014977326,5.042254823,0.159337096,0.050816768,0.938417823,0.914333234,0.920029377,0.86683798,0.82766009,0.879247296,0.894623446,0.872156199,0.9104855,0.913865132,0.885809842,0.812597239,0.844614481,0.810740446,0.020237675,1.04316785,1.045420582,1.03549757,0.939601754,0.873812345,0.901689933,0.96209334,0.628679896,0.66220851,0.682251439,0.625787106,0.454970445,0.463111071,0.440502787,0.035471344,0.296325922,0.329041823,0.568456138,0.401133814,0.134109335,0.229784872,0.249715829,0.178537988,0.183496417,0.292739706,0.201537055,0.032788721,0.040311968,0.054694883,360195
862,20147613,0.768822179,6.425086962,14.26704247,4.624017756,3.310475864,4.809187271,5.71200294,2.641898208,1.014977326,5.342494165,0.480567498,2.78857013,1.921879702,1.872730721,1.654653594,1.538805406,1.455302325,1.525001534,1.534709677,1.055348825,1.112357851,1.029091605,0.966688132,1.010791687,1.073450917,1.085209868,3.053359183,1.68848652,1.614419932,1.383124104,1.198136939,1.18488687,1.233038071,1.215275798,0.481035375,0.513499155,0.414056046,0.387574389,0.429428245,0.448744487,0.487572642,1.42924001,0.472715329,0.504676451,0.536764125,0.302010598,0.145105744,0.227699097,0.229679921,0.107122793,0.136835468,0.137639503,0.079747724,0.044952931,0.072608968,0.101576211,364415
863,20101015,0.768822179,6.425086962,13.31590631,4.624017756,3.310475864,2.718236283,7.908927147,3.962847311,1.046695367,5.801683746,0.215857742,0.006352096,0.578065379,0.605883469,0.584201163,0.594691172,0.565567728,0.612919277,0.628856648,0.637191744,0.659175023,0.778772025,0.677837096,0.630258346,0.669866658,0.654504006,0.002529709,0.724888506,0.769822649,0.77377103,0.735088847,0.667541898,0.687371137,0.711846331,0.579465056,0.642490143,0.699503774,0.652595611,0.563524797,0.555226229,0.421852468,0.011464396,0.201095315,0.353487541,0.575337424,0.361296398,0.103038256,0.15162257,0.166455207,0.136070143,0.157341546,0.438986596,0.307575515,0.065668521,0.088433391,0.071330193,358453
864,20119768,1.153233268,5.930849503,13.31590631,4.624017756,3.310475864,2.718236283,7.030157464,3.774140296,1.363875781,6.181398207,0.232189084,0,0.882112754,0.877613024,0.871054429,0.809720749,0.817314339,0.871950638,0.894623446,0.931892925,0.972283158,0.953598399,0.924323313,0.907730574,0.96111303,0.971199493,0,1.116897698,1.142983675,1.152267873,1.05343441,0.967935753,1.019424271,1.039148871,0.812044866,0.928406472,0.835954062,0.761361546,0.767064207,0.804528722,0.730026797,0,0.250268975,0.355505177,0.568924415,0.386924409,0.111611355,0.17698945,0.18575149,0.157069437,0.210324745,0.335766806,0.221328768,0.082062882,0.125330698,0.135539968,362572
865,20090287,0.768822179,7.413561879,13.31590631,4.624017756,5.34769178,2.718236283,7.030157464,3.019312237,1.046695367,6.00478683,0.151384442,0.050816768,0.867098069,0.86292494,0.832574113,0.789561726,0.810417171,0.868302309,0.902109835,0.915963131,0.931084719,1.041011585,0.935877354,0.907730574,0.948631043,0.346253732,0.022767384,1.089887754,1.095982477,1.073078817,0.982047829,0.964598043,0.997569394,1.04208432,0.73663503,0.791199498,0.803801983,0.742978571,0.74870575,0.774105367,0.173181539,0.070727057,0.284428567,0.358102465,0.486618836,0.303524358,0.121202098,0.196484814,0.206632683,0.16402032,0.203287807,0.414905585,0.243443966,0.10327435,0.140443734,0.029699909,354850
866,20140145,0.768822179,7.413561879,14.26704247,4.624017756,3.055823874,2.718236283,5.272618098,3.962847311,1.014977326,7.391186142,0.112757268,0.088929344,1.257479883,1.237471084,1.798080227,1.787433354,1.800160696,1.094498708,0.887137057,0.533648085,0.568538457,1.501917478,1.444255177,0.531161122,0.540886121,0.358921552,0.035415931,0.462819046,0.46787556,0.900607738,0.889438211,0.933891116,0.381402857,0.267859702,0.15161346,0.161033335,0.614810492,0.600510515,0.15484959,0.150426589,0.101244592,0.111625122,0.068671239,0.077584223,0.4867617,0.411935703,0.6985575,0.044343814,0.058998287,0.028859364,0.03620175,0.394178996,0.319782229,0.02063463,0.023902626,0.017223427,360781
867,20100165,0.768822179,6.91932442,13.31590631,4.624017756,3.310475864,4.809187271,7.908927147,3.774140296,1.252862636,8.212429047,0.678105734,0,0.412903842,0.400250291,0.451269162,0.376301759,0.396587126,0.404964522,0.415494571,0.446034221,0.477901891,0.480772526,0.450607615,0.432063898,0.461833534,0.502490172,0,0.440189093,0.449359937,0.450974963,0.428962608,0.411205809,0.44132752,0.468937944,0.422295082,0.466668032,0.465813052,0.441191399,0.430226439,0.453815046,0.472474764,0,0.100356099,0.154978944,0.272592584,0.161230963,0.071652367,0.124555723,0.150447612,0.156497529,0.21481904,0.312758029,0.223702763,0.100491357,0.173404695,0.23837643,355516
868,20112709,0.768822179,8.402036796,13.31590631,3.082678504,3.055823874,2.718236283,5.272618098,3.962847311,1.046695367,6.887843717,0.016757377,0.076225152,0.641877791,0.660963784,0.81158485,0.7962814,0.64143657,0.678589199,0.696234146,0.669051331,0.692133774,0.727118779,0.716350568,0.65404168,0.703151957,0.700952677,0.030356512,0.20366958,0.215778226,0.320111692,0.315129952,0.222958994,0.238993657,0.251714734,0.234961173,0.24894439,0.272900576,0.266553137,0.23546716,0.250992679,0.255775812,0.059657985,0.115194139,0.151066291,0.474626191,0.371095343,0.108236292,0.186924008,0.219642156,0.259250357,0.267925935,0.3143713,0.203742682,0.092334657,0.146245495,0.12333654,359771
869,20090681,0.768822179,6.425086962,13.31590631,4.624017756,3.055823874,2.718236283,5.272618098,3.019312237,1.490747947,7.241066471,0.206200948,0.019056288,0.563050694,0.561819216,0.594695795,0.557732964,0.517287556,0.558194341,0.565222345,0.577455018,0.617976584,0.671492206,0.620066889,0.574763901,0.619938708,0.633390974,0.007589128,0.621958718,0.62383408,0.618077293,0.578810116,0.546716815,0.571751787,0.41756759,0.314339948,0.336033847,0.413271849,0.412850979,0.316882924,0.34395293,0.360572846,0.023072546,0.1466512,0.245360105,0.434870295,0.293139843,0.096734722,0.145931901,0.11085127,0.075286573,0.101925656,0.242590607,0.266695651,0.064474364,0.097744665,0.146567163,355757
870,20080062,0.768822179,6.425086962,14.26704247,3.082678504,4.074431833,4.809187271,7.030157464,1.887070148,1.046695367,6.243212189,0.412969943,0.044464672,0.874605411,0.815188667,0.853563376,0.799641237,0.765585583,0.813577373,0.830989142,0.792507231,0.832208466,0.862211885,0.816485593,0.800705572,0.807168519,0.827630872,0.017707965,0.977467985,0.954266744,0.95362414,0.863070194,0.82975458,0.876310075,0.903384364,0.483416738,0.534039121,0.541095969,0.50017011,0.405482432,0.38620759,0.409418921,0.015741083,0.495288204,0.361892499,0.517382233,0.396281063,0.153444565,0.247483817,0.262606433,0.137947175,0.147349644,0.260287396,0.160808723,0.037443909,0.042319662,0.061269191,355158
871,20162065,0.768822179,6.91932442,14.26704247,4.624017756,3.310475864,2.718236283,7.030157464,3.019312237,1.030836346,6.684740633,0.543620681,3.214160559,1.835545263,1.90577891,2.011471071,1.928546514,1.800160696,1.98833932,1.362522738,1.3659798,1.470784269,1.386691005,1.228579737,1.240697248,1.298126691,0.861411724,3.766737219,1.784846321,1.824501043,1.898524062,1.739645958,1.574731338,1.722305321,0.729459024,0.731872303,0.773945926,0.62343666,0.570638181,0.609820035,0.628749337,0.332153311,0.733901034,0.341937623,0.519167757,0.647848877,0.342159488,0.117827035,0.262228919,0.283342343,0.079304595,0.099657892,0.134147363,0.092148062,0.043090856,0.059851416,0.042722501,357736
872,20141224,0.768822179,7.413561879,14.26704247,5.857089158,3.310475864,2.718236283,7.030157464,3.019312237,1.522465989,5.413138716,0.599289256,0.069873056,1.786747536,1.72584988,1.710624963,1.599282475,1.607040008,1.670934695,1.250226908,1.067296171,1.128837226,0.989358339,0.924323313,0.899802796,0.965273693,0.903637789,0.027826803,1.75637638,1.747589992,1.668338924,1.503620056,1.471929886,1.511511506,0.89531188,0.430232959,0.460916841,0.336420537,0.323233976,0.328855831,0.364235167,0.353467962,0.099118508,0.555592983,0.614186136,0.661428901,0.393565017,0.188747285,0.274960585,0.178223166,0.074656008,0.072980749,0.078725625,0.053970512,0.028518091,0.054808467,0.061143166,356415
873,20164421,0.768822179,7.413561879,14.26704247,4.624017756,5.34769178,2.718236283,7.030157464,3.208019252,0.967400264,6.278534465,0.548875113,0.019056288,2.026982498,2.045315709,1.958997913,1.901667817,1.900169623,1.991987649,1.957690637,0.736752954,0.708613149,0.711225472,0.647026319,0.61440279,0.615778046,0.646058793,0.007589128,1.739586415,1.586646497,1.481103784,1.341553223,1.298368992,1.329622528,1.321685817,0.19368421,0.179930104,0.179581126,0.154723373,0.142876684,0.157187334,0.169629098,0.036441685,0.630083467,0.461737597,0.342588042,0.540567886,0.527732459,0.243661906,0.224515755,0.026278446,0.021028351,0.016811457,0.020187379,0.022172866,0.015666337,0.021046188,355913
874,20177501,0.768822179,9.884749172,13.31590631,4.624017756,3.310475864,2.718236283,7.908927147,1.887070148,1.046695367,8.115292789,0.433419623,0.038112576,0.698182861,0.75276431,0.794093797,0.836599446,0.85524876,0.729665806,0.819759559,0.856226405,0.737452056,0.770825372,0.812634246,0.828452795,0.753079907,0.781182201,0.020237675,0.462819046,0.450072076,0.491911678,0.561445812,0.5767562,0.630971454,0.677354808,0.763623813,0.550471094,0.550506334,0.553021163,0.562726603,0.610157287,0.642991972,0.035291652,0.148225088,0.182133422,0.172897273,0.25952566,0.289494012,0.228772126,0.258815856,0.265336046,0.179414443,0.170711544,0.202505173,0.224309258,0.211851247,0.281603031,355767
875,20156708,0.768822179,7.413561879,15.21817864,5.857089158,4.074431833,2.718236283,7.030157464,2.075777163,1.33215774,6.419823567,0.296094336,0.158802399,1.850559948,1.68912967,1.609176857,1.585843126,1.858786619,1.962801017,1.714383005,1.819978918,1.128837226,1.001278318,0.935877354,0.860163907,0.861257131,0.916305608,0.065772443,1.40232711,1.390096033,1.289170987,1.252159217,1.272334858,1.302127683,1.370120722,1.438343398,0.416550514,0.312110429,0.288765898,0.245045485,0.24592212,0.284195347,0.199099541,0.870484575,0.283873537,0.210264165,0.218504646,0.451863093,0.645348385,0.285270651,0.221372441,0.054893618,0.027553477,0.025886652,0.040985901,0.055962496,0.031989365,353517
876,20110612,1.153233268,6.425086962,13.31590631,5.857089158,3.310475864,2.718236283,7.030157464,1.887070148,1.046695367,7.002641112,0.186603337,0.343013182,1.21994317,1.270519274,1.224373695,1.30025697,1.224247216,1.258673515,1.250226908,1.385892042,1.021721285,1.009224972,0.939728702,0.96322502,0.981916343,0.988089919,0.141663723,1.192817542,1.264047366,1.262327239,1.257947318,1.240960389,1.166063447,1.19252607,1.165280413,0.603053408,0.615594689,0.564510523,0.565919378,0.569592814,0.585264792,0.324920388,0.195379615,0.268646519,0.255956857,0.491872173,0.486704578,0.213279521,0.222811976,0.250539756,0.11947677,0.109977819,0.121612544,0.127835531,0.082046711,0.110797045,360045
877,20126686,0.768822179,9.884749172,13.31590631,4.624017756,3.565127854,2.718236283,7.030157464,1.887070148,1.014977326,7.550136382,0.43143146,0.158802399,0.641877791,0.624243574,0.661161796,0.635009218,0.637987986,0.67494087,0.707463729,0.553560327,0.580897989,0.560239059,0.562296682,0.570800012,0.615778046,0.616500548,0.070831862,0.37375923,0.370312468,0.331520285,0.311271218,0.36915067,0.390567805,0.402890346,0.27147541,0.298240309,0.272116379,0.269616966,0.328855831,0.348178396,0.36856584,0.169522118,0.144414621,0.194116617,0.192160112,0.127168259,0.095526728,0.177170297,0.21961574,0.174710603,0.209596312,0.231799403,0.180246862,0.124425099,0.20268225,0.283283365,375712
878,20161723,0.768822179,6.425086962,14.26704247,5.857089158,3.310475864,2.718236283,7.030157464,3.774140296,1.316298719,7.24989704,0.756354166,0.203267071,2.079533897,1.949843163,1.910022965,1.915107165,1.986384216,1.849702817,2.025068135,0.84427906,0.926964875,0.901945152,0.812634246,0.824488906,0.902863756,0.958531673,0.108777502,1.753456386,1.620117047,1.489156908,1.278527233,1.254978769,1.287322766,1.053092253,0.246074202,0.267841159,0.257216635,0.222893571,0.225090641,0.26451417,0.29041212,0.195972888,0.679091454,0.399458423,0.316467728,0.375493344,0.404743993,0.308465605,0.31733867,0.119675443,0.050316859,0.042417205,0.04821231,0.04942596,0.046429902,0.06026099,351276
879,20148748,0.768822179,7.413561879,15.21817864,4.624017756,3.310475864,4.809187271,5.71200294,2.641898208,1.363875781,7.514814106,0.785892594,0.127041919,0.574311708,0.602211448,0.584201163,0.561092801,0.558670561,0.591029303,0.628856648,0.537630534,0.585017833,0.520505793,0.504526475,0.566836123,0.524243471,0.266024209,0.050594187,0.302219377,0.307644204,0.264410916,0.245672738,0.298391229,0.324298178,0.344915233,0.234961173,0.253873982,0.240748496,0.230553144,0.296129886,0.240851561,0.158083662,0.077231934,0.086874501,0.122540713,0.140483003,0.112909018,0.075269029,0.130294618,0.178962791,0.123136221,0.162165698,0.18238808,0.143786671,0.094115772,0.13557468,0.237284213,355837
880,20122625,0.768822179,5.930849503,14.26704247,4.624017756,4.329083822,4.809187271,5.272618098,5.283796415,1.014977326,6.322687309,0.195692084,0.006352096,1.47894649,1.439432241,1.486739487,1.424570944,1.296667474,1.368123385,1.414927458,0.967734961,1.009361753,1.100611485,1.020606992,0.860163907,0.882060444,0.907860395,0.002529709,1.186247555,1.208500496,1.281788956,1.164051455,0.94590687,0.958794612,1.012729832,0.442933563,0.466668032,0.528548816,0.484085007,0.368765519,0.378601751,0.404978369,0.014267603,0.200225534,0.292847,0.736321421,0.560084793,0.08553332,0.122168535,0.161106134,0.074113429,0.083591133,0.275672486,0.211125639,0.025552938,0.046366667,0.06589011,350563
881,20128247,0.768822179,8.402036796,14.26704247,3.082678504,3.055823874,2.090950987,5.272618098,3.962847311,1.030836346,7.188083058,0.059928926,0.09528144,1.032259606,0.664635805,0.643670743,0.917235537,0.941463352,0.90113727,0.883393863,0.677016228,0.700373461,0.651625572,0.616215542,0.610438901,0.594974733,0.202685112,0.03794564,0.555528855,0.21221753,0.224816388,0.53636404,0.556729943,0.423702619,0.44765594,0.240517687,0.247301193,0.214085796,0.215999956,0.211521347,0.195216528,0.069272616,0.118812831,0.941537356,0.036350884,0.037493882,0.274557355,0.327190757,0.117442386,0.855349686,0.081152298,0.092236121,0.064845598,0.139223885,0.158387737,0.20622338,0.105882067,348991
882,20080829,1.07635105,7.413561879,14.26704247,4.624017756,4.838387801,2.718236283,5.71200294,3.208019252,1.030836346,5.201205063,0.343384223,0.006352096,0.852083384,0.844564835,0.857061587,0.799641237,0.793174253,0.831819018,0.905853029,0.784542334,0.828088622,0.790692005,0.76641808,0.776922238,0.803007857,0.536271024,0.007589128,1.16945759,1.20351552,1.148912405,1.036070107,1.022674188,1.087808887,1.001721899,0.494529767,0.551292693,0.466597249,0.439659484,0.481310839,0.501985358,0.285083457,0.000682832,0.366591758,0.610139717,0.631768732,0.406808855,0.160882882,0.251281615,0.208600614,0.096799118,0.114061626,0.124349696,0.090481214,0.058999457,0.087927515,0.051460239,347791
883,20168754,0.768822179,6.425086962,15.21817864,5.857089158,3.565127854,2.718236283,7.030157464,3.019312237,2.061672693,5.837006021,0.431005425,0.304900606,2.361059244,2.199540592,1.965994334,1.868069445,1.793263528,1.740252946,1.796733281,1.346067558,1.215353948,1.168158038,1.159255488,1.15349169,1.173306816,1.182329817,0.123955758,2.016255844,1.988293096,1.748199074,1.62517018,1.56471821,1.491771617,1.52643337,0.659637618,0.584978237,0.502670313,0.425106296,0.433419214,0.436068089,0.448495781,0.229251981,0.579698327,0.579707975,0.305308456,0.410951448,0.382912241,0.208915067,0.227962935,0.069244877,0.066947124,0.051083615,0.053995767,0.074128821,0.066332948,0.067423415,347790
884,20155826,0.768822179,7.413561879,14.26704247,5.857089158,5.34769178,2.718236283,7.030157464,2.075777163,1.696915217,5.280680183,0.547881031,0.158802399,1.520236874,1.58264106,1.560201909,1.491767687,1.362190565,1.492166572,1.549682455,0.776577438,0.823968778,0.615865632,0.585404765,0.630258346,0.661545333,0.650281399,0.068302152,1.503796901,1.466294945,1.298566299,1.199423184,1.218263964,1.24925298,1.271049325,0.265918895,0.276057146,0.195265067,0.177702091,0.214714122,0.212963485,0.21403462,0.203052781,0.513429339,0.519412995,0.619585602,0.459616013,0.193425517,0.275442846,0.273225332,0.048010955,0.044159538,0.050454046,0.038034437,0.019268433,0.029720196,0.042113379,346483
885,20110250,0.768822179,7.413561879,13.31590631,3.082678504,3.055823874,2.718236283,5.272618098,3.962847311,1.046695367,7.823884017,0.167857796,2.515430003,1.148623416,0.734404204,0.916531166,0.873557654,0.727651162,0.86465398,0.512817624,0.374350149,0.477901891,0.858238559,0.839593676,0.352786118,0.428548234,0.392702404,1.818861021,0.683278592,0.368888189,0.482516366,0.481055518,0.396519888,0.516762096,0.162917408,0.097635893,0.124061396,0.384256558,0.38144673,0.089397702,0.10310137,0.103020813,0.665294351,1.573484638,0.116342893,0.168555793,0.143103225,0.193074101,0.659189249,0.014647213,0.01000106,0.012520803,0.174292218,0.145386171,0.005545747,0.007730413,0.019365853,351742
886,20125338,1.537644358,7.413561879,14.26704247,4.624017756,5.34769178,2.718236283,5.71200294,3.208019252,1.141849491,5.978295123,0.215289695,0.044464672,1.227450513,1.200750874,1.178896958,1.105386416,1.089752452,1.134630328,1.156647049,0.880121096,0.9104855,0.913865132,0.854999065,0.820525017,0.794686532,0.810740446,0.017707965,1.331517256,1.318169958,1.240852241,1.139612805,1.115462512,1.162538467,1.181518137,0.492148403,0.54061191,0.507375496,0.459574374,0.42623547,0.410715293,0.404978369,0.071338013,0.485192537,0.571436783,0.595965409,0.38980865,0.156321788,0.230664997,0.232466722,0.082780036,0.100908598,0.130035491,0.095153439,0.039710784,0.055820219,0.065659064,345175
887,20143754,0.768822179,7.413561879,14.26704247,4.624017756,5.34769178,4.809187271,5.71200294,3.774140296,1.046695367,7.647272639,0.422342713,0.038112576,1.066042647,1.094262265,1.056459589,0.991151954,1.044920864,1.123685341,1.145417466,0.585419914,0.589137676,0.584079019,0.550742641,0.566836123,0.628260033,0.616500548,0.015178256,0.611008741,0.606030596,0.57579839,0.499706066,0.522017764,0.607706585,0.623782867,0.230198447,0.241550002,0.238395905,0.216765913,0.228283416,0.261133797,0.275314242,0.091607352,0.199107245,0.252037252,0.222582222,0.284730068,0.295189889,0.278842779,0.288070659,0.112416609,0.0994105,0.094632077,0.135292481,0.132723479,0.098250541,0.134636789,345759
888,20090860,0.768822179,8.402036796,13.31590631,3.082678504,3.055823874,2.718236283,5.272618098,1.887070148,1.062554388,7.532475244,0.083360852,0.06352096,0.262756991,0.290089661,0.255369371,0.228468925,0.210363606,0.211603084,0.213362077,0.230982007,0.251310477,0.242372926,0.24263487,0.210086115,0.220515111,0.22802075,0.027826803,0.24746949,0.282007187,0.238238262,0.219947844,0.18290648,0.195283903,0.186400998,0.198446937,0.207864458,0.199186052,0.195319109,0.170015272,0.181695037,0.186503196,0.061059589,0.25290938,0.621364906,0.308419718,0.188578305,0.064829029,0.133911568,0.131877747,0.191721204,0.285490793,0.21569621,0.160160504,0.030663526,0.063013138,0.085697051,338008
889,20143422,1.537644358,8.402036796,14.26704247,4.624017756,2.546519895,4.809187271,5.272618098,5.283796415,0.951541243,4.335809314,0.31001148,0.044464672,1.317538624,1.307239484,1.224373695,1.179302833,1.186312796,1.203948579,1.238997325,0.661086434,0.46554236,0.460905893,0.412094144,0.428100009,0.465994197,0.464486714,0.017707965,0.889138167,0.827505938,0.751624938,0.668847245,0.65419106,0.668336244,0.688362741,0.234961173,0.126526192,0.137234485,0.111829764,0.115738096,0.132679632,0.1358809,0.044024718,0.573423482,1.071030131,0.248742221,0.280195019,0.282743886,0.226734577,0.279697049,0.143695585,0.098888227,0.044414119,0.03817755,0.040672182,0.027380521,0.041735304,341882
890,20136062,1.07635105,7.413561879,15.21817864,5.857089158,4.074431833,4.809187271,5.71200294,3.019312237,1.300439699,6.843690872,0.440946242,0.215971263,1.092318346,1.413728093,1.308330749,1.246499576,1.282873139,1.306101792,1.257713296,1.330137765,1.363668328,0.603945652,0.604661501,0.665933347,0.719794607,0.591164909,0.091069537,0.549688867,1.198530545,1.103278034,0.909375004,0.883157931,0.901689933,1.036947284,1.085901638,0.937444057,0.389745937,0.386808431,0.370361906,0.393813429,0.408530811,0.228892595,0.144300721,0.531373896,0.242464139,0.298428657,0.312006634,0.464175328,0.220579894,0.234115728,0.173325842,0.063911081,0.063340217,0.125467457,0.207993945,0.098425584,341634
891,20125406,1.230115486,6.425086962,14.26704247,5.857089158,3.310475864,4.809187271,7.908927147,3.019312237,1.11013145,6.101923087,0.360567636,3.252273135,1.332553309,1.314583526,1.259355801,1.196102019,1.16217271,1.225838553,1.216538159,0.848261509,0.873406905,0.786718679,0.731755956,0.796741683,0.840453819,0.861411724,1.935227651,1.171647585,1.189272733,1.127437407,1.007772723,0.960592792,1.006734343,1.007592796,0.486591889,0.533217522,0.477576007,0.42663821,0.462952383,0.48677368,0.531978165,1.763899744,0.308989511,0.375358266,0.407892796,0.262621703,0.114364118,0.189636721,0.202564747,0.128503359,0.127489534,0.175315267,0.125451345,0.054243069,0.115402888,0.193490499,338168
892,20100210,0.768822179,7.413561879,13.31590631,5.857089158,3.310475864,4.809187271,5.272618098,5.0950894,1.839646403,8.177106771,0.492070444,2.528134195,1.246218869,1.167702685,1.12992201,1.088587231,1.096649619,1.178410276,1.18284941,1.015524341,1.05879988,1.072798198,1.020606992,1.026647243,1.015201643,0.405370223,1.646840786,1.118357695,1.138710839,0.973756951,1.047003187,1.041365361,1.101203812,1.147026614,0.580258843,0.609626197,0.61010531,0.582893498,0.577094091,0.600861262,0.162524214,0.355791599,0.168136848,0.225284072,0.316340737,0.273672771,0.115081594,0.213050448,0.262091337,0.131274913,0.155128759,0.295405536,0.24769527,0.092334657,0.160647143,0.065175968,331945
893,20090578,0.768822179,6.425086962,13.31590631,4.624017756,5.34769178,5.018282369,5.71200294,2.641898208,1.205285574,7.311711022,0.531123654,0,0.803285657,0.82620473,0.787097376,0.836599446,0.793174253,0.813577373,0.84596192,0.888085993,0.906365656,0.882078519,0.893512536,0.903766685,0.915345743,0.924750821,0,0.379599218,0.788338273,0.756993687,0.772389943,0.756992513,0.747295801,0.769087582,0.83506471,0.64413334,0.660293922,0.683233903,0.698419543,0.67184909,0.69716671,0,0.084845014,0.214460181,0.198208025,0.34723027,0.33846537,0.168658407,0.183083558,0.209113077,0.141274786,0.143886007,0.267562749,0.321592582,0.13706069,0.166563141,331827
894,20178672,0.768822179,6.425086962,15.21817864,3.082678504,3.565127854,2.718236283,5.272618098,1.887070148,1.014977326,8.035817669,0.130650738,0.29854851,1.873081975,1.872730721,2.186381599,2.113337556,1.782917777,1.966449346,0.95825775,1.123050448,1.153556289,1.152264732,1.159255488,1.066286133,1.123378867,1.051429016,0.118896339,0.973087994,0.967085253,1.03549757,0.982690952,0.833759831,0.929184778,0.242908387,0.299257981,0.300705105,0.306621049,0.31097866,0.285753367,0.305923737,0.312614881,0.275361134,0.141546417,0.159972871,0.355818842,0.284487119,0.083768916,0.207540626,0.100007841,0.210902123,0.150675697,0.200852156,0.162820726,0.067996116,0.124271521,0.155535947,338899
895,20127494,0.768822179,6.91932442,14.26704247,3.082678504,3.055823874,2.718236283,5.272618098,1.887070148,1.046695367,8.044648238,0.934152779,0.082577248,0.735719574,0.734404204,0.75211527,0.759323192,0.669025239,0.747907451,0.75986845,0.653121537,0.683894086,0.842345252,0.84729637,0.646113902,0.694830632,0.70939789,0.032886222,0.361349255,0.360342517,0.366417157,0.373010963,0.323090279,0.344038067,0.364729512,0.273062985,0.297418711,0.407782469,0.400595663,0.300919049,0.318600135,0.341922526,0.074249035,0.062789866,0.092309619,0.263425473,0.226372458,0.048158708,0.071579453,0.084488928,0.053363428,0.0749324,0.260857943,0.246609293,0.046309008,0.081793773,0.133754613,339852
896,20128691,0.768822179,7.413561879,14.26704247,5.857089158,3.310475864,2.718236283,5.272618098,3.019312237,0.951541243,6.243212189,0.331597254,0.590744925,1.445163448,1.36599182,1.329320012,1.283457784,1.213901465,1.320695108,0.913339418,0.927910477,0.968163314,0.929758439,0.858850412,0.907730574,0.952791706,0.983867312,0.250441225,1.41181709,1.346655532,1.211324118,1.099096097,1.052713574,1.079348935,0.539388715,0.557238999,0.611269394,0.483065387,0.440425442,0.51962414,0.560296788,0.499118078,0.587595216,0.260136841,0.799039464,0.43856095,0.334945769,0.085328327,0.135828552,0.082877602,0.090713429,0.110089604,0.187070499,0.148964001,0.050083759,0.094930732,0.122433361,334323
