,movieCd,showTm,actor1,actor2,actor3,actor4,actor5,actor6,watchGradeNm,producedCompany,distributor
1966,20123483,94,브루스 윌리스,에드워드 노튼,빌 머레이,프란시스 맥도먼드,틸다 스윈튼,자레드 길만,15세이상관람가, ,(주)영화사 진진
1967,20154521,92,모건 프리먼,다이안 키튼,캐리 프레스톤,신시아 닉슨, , ,12세이상관람가, ,(주)영화사 진진
1968,20171312,119,아네트 베닝,그레타 거윅,엘르 패닝,루카스 제이드 주만,빌리 크루덥, ,15세이상관람가, ,그린나래미디어(주)
1969,20172702,125,후쿠야마 마사하루,야쿠쇼 코지,히로세 스즈, , , ,15세이상관람가, ,(주)티캐스트
1970,20090902,111,엘렌 페이지,드류 베리모어,마샤 게이 하든, , , ,12세이상관람가,맨데이트 픽쳐스,롯데쇼핑㈜롯데엔터테인먼트
1971,20090517,91,제이슨 빅스,아일라 피셔, , , , ,15세이상관람가, ,롯데쇼핑㈜롯데엔터테인먼트
1972,20175662,130,이자벨 위페르,로랑 라피트,앤 콘시니, , , ,청소년관람불가, ,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
1973,20168611,80, , , , , , ,전체관람가, ,(주)영화사 빅
1974,20128588,107,가진동,진연희,언승우, , , ,15세이상관람가, ,(주)드림팩트엔터테인먼트
1975,20090314,82,앙케 엥겔케,임주현,전숙경,이승주,홍진욱, ,전체관람가, ,씨제이 씨지브이(CJ CGV)(주)
1976,20123741,82,장광,김기리,박지윤, , , ,전체관람가, ,롯데쇼핑㈜롯데엔터테인먼트
1977,20175288,76, , , , , , ,전체관람가, ,(주)팝엔터테인먼트
1978,20148277,78,김준호, , , , , ,전체관람가, ,씨너스엔터테인먼트(주)
1979,20121741,90,정은채,이선균,김자옥,기주봉,김의성,유준상,청소년관람불가,(주)영화제작전원사 ,(주)영화제작전원사 
1980,20139461,89,조재현,서영주,이은우,이정훈,장철민, ,청소년관람불가,(주)김기덕 필름,(주)넥스트엔터테인먼트월드(NEW)
1981,20122222,115,매즈 미켈슨,토마스 보 라센,알렉산드라 라파포르,앤 루이스 하싱, , ,15세이상관람가, ,(주)엣나인필름
1982,20182221,91,제시카 비엘,수잔 서랜든, , , , ,전체관람가,(주)레드로버,예지림엔터테인먼트
1983,20101047,92,더스틴 호프만,엠마 톰슨, , , , ,12세이상관람가,오버츄어 필름,(주)영화사 진진
1984,20110988,123,로빈 라이트,노먼 리더스,케빈 클라인,제임스 맥어보이, , ,12세이상관람가, ,판씨네마(주)
1985,20164928,117,에이미 아담스,제이크 질렌할,마이클 섀넌,애런 존슨,아일라 피셔,아미 해머,청소년관람불가, ,유니버설픽쳐스인터내셔널 코리아(유)
1986,20162568,121,멜리사 조안 하트,제시 멧칼피, , , , ,12세이상관람가, ,(주)에스와이코마드
1987,20172125,115,마이클 키튼, , , , , ,15세이상관람가, ,CGV아트하우스
1988,20147679,98,주디 덴치,스티브 쿠건, , , , ,12세이상관람가, ,씨네그루(주)다우기술
1989,20178444,66,여민정,남도형, , , , ,전체관람가, ,(주)삼지애니메이션
1990,20161921,106,조지 클루니,조슈 브롤린,스칼렛 요한슨,랄프 파인즈,채닝 테이텀,틸다 스윈튼,12세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
1991,20110027,120,플라비오 파렌티,틸다 스윈튼,에도아르도 가브리엘리니,알바 로흐와쳐, , ,청소년관람불가, ,(주)영화사 조제
1992,20174561,102,김어준, , , , , ,15세이상관람가,프로젝트 부 ,(주)엣나인필름
1993,20174803,99,조이 도이치,할스톤 세이지,엘레나 캠푸리스,로건 밀러, , ,15세이상관람가, ,씨네그루(주)키다리이엔티
1994,20090854,122,메릴 스트립,에이미 아담스, , , , ,12세이상관람가,콜럼비아 픽쳐스 코포레이션,한국소니픽쳐스릴리징브에나비스타영화㈜
1995,20081552,100,우에토 아야,카미키 류노스케, , , , ,전체관람가, ,(주)이모션픽처스
1996,20138884,87,아만다 사이프리드,벤 반스,로버트 드니로,캐서린 헤이글,다이안 키튼,수잔 서랜든,청소년관람불가, ,(주)나이너스엔터테인먼트
1997,20173092,101,크리스 에반스,맥케나 그레이스,린제이 던컨,제니 슬레이트,옥타비아 스펜서, ,12세이상관람가, ,이십세기폭스코리아(주)
1998,20124917,106,조승우,류덕환,남상미,이윤범,신혜정, ,15세이상관람가,구혜선 필름,(주)넥스트엔터테인먼트월드(NEW)
1999,20149796,90,장광,엄상현,류현경,강은탁, , ,전체관람가,(주)연필로명상하기,이달투
2000,20136586,123,톰 히들스턴,틸다 스윈튼,미아 와시코브스카,존 허트,안톤 옐친, ,15세이상관람가, ,찬란
2001,20138982,137,호아킨 피닉스,필립 세이모어 호프만,에이미 아담스, , , ,청소년관람불가, ,(주)영화사 진진
2002,20123662,104,김새론,류현경,문소리,김금화,강민석,백지원,15세이상관람가,볼,(주)엣나인필름
2003,20125106,112,제이슨 모모아,레이첼 니콜스,스티븐 랭,론 펄먼,로즈 맥고완, ,청소년관람불가, ,씨제이이앤엠(주)
2004,20150255,83, , , , , , ,전체관람가, ,(주)영화사 빅
2005,20136575,109,조쉬 펙,조쉬 홀로웨이, , , , ,12세이상관람가, ,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
2006,20161165,108,데브 파텔,제레미 아이언스,토비 존스,스티븐 프라이,제레미 노담,케빈 맥널리,12세이상관람가, ,판씨네마(주)
2007,20157021,89,자크 검블린,알렉산드라 라미, , , , ,전체관람가, ,(주)영화사 빅
2008,20161842,92, , , , , , ,전체관람가, ,THE 픽쳐스
2009,20113553,116,정윤호,심창민, , , , ,전체관람가,씨제이이앤엠(주),씨제이이앤엠(주)
2010,20090800,103,최승현,승리,허이재,최인숙,조규범,김윤구,12세이상관람가,(주)삼화네트웍스,씨제이엔터테인먼트
2011,20140459,103,다니엘 래드클리프,데인 드한,엘리자베스 올슨, , , ,청소년관람불가, ,(주)영화사 진진
2012,20126408,108,오드리 토투,프랑소아 다미앙,브뤼노 토데쉬니, , , ,12세이상관람가, ,판씨네마(주)
2013,20143314,72,김경희,최윤정,윤세웅,서원석,박상훈, ,전체관람가, ,예지림엔터테인먼트
2014,20162609,77, , , , , , ,전체관람가, ,예지림엔터테인먼트
2015,20163314,102,이자벨 위페르,에디뜨 스콥, , , , ,15세이상관람가, ,찬란
2016,20162022,97,이주승,오지호,이정진,신정근,손은서,임효우,15세이상관람가,휴메니테라픽쳐스(주),(주)스톰픽쳐스코리아
2017,20081810,111,론 펄먼,토마스 제인, , , , ,청소년관람불가, ,(주)넥스트엔터테인먼트월드(NEW)
2018,20157394,100,마이카 먼로,키어 길크리스,다니엘 조바토,제이크 웨어리, , ,청소년관람불가, ,(주)영화사오원
2019,20142964,124,줄리엣 비노쉬,크리스틴 스튜어트,클로이 모레츠, , , ,15세이상관람가, ,(주)나이너스엔터테인먼트
2020,20147880,99,짐 브로드벤트,린제이 던컨, , , , ,15세이상관람가, ,판씨네마(주)
2021,20170389,62, , , , , , ,전체관람가, ,(주)팝엔터테인먼트
2022,20160261,88, , , , , , ,전체관람가,동우에이앤이(주),(주)박수엔터테인먼트
2023,20163981,130,엄상현,장성호,강수진, , , ,전체관람가, ,(주)넥스트엔터테인먼트월드(NEW)
2024,20148347,80, , , , , , ,전체관람가, ,(주)마인스 엔터테인먼트
2025,20138712,85,이종수,구지성,원기준, , , ,청소년관람불가,골든타이드픽처스(주),(주)인벤트스톤
2026,20166127,92,박근형,고보결,정진영,박진아,박초연,정재구,청소년관람불가,(주)한이야기,(주)인벤트스톤
2027,20148997,146,하시즈메 이사오,요시유키 카즈코,츠마부키 사토시,아오이 유우,니시무라 마사히코,나츠카와 유이,전체관람가, ,오드
2028,20080656,110,박정아,박진우,장민호,이원종,김태호,김고운,12세이상관람가,(주)필름캔 ,롯데쇼핑㈜롯데엔터테인먼트
2029,20147284,92,마테오 부와슬리에,카드 메라드,발레리 르메시에, , , ,전체관람가, ,(주)나이너스엔터테인먼트
2030,20119990,82,신애라,최화순,강원희, , , ,전체관람가,신현원프로덕션,(주)에스피엠
2031,20164829,110,레이첼 와이즈,톰 윌킨슨,티모시 스폴,앤드류 스캇,마크 거티스,해리엇 월터,12세이상관람가, ,(주)티캐스트
2032,20119589,110,맷 데이먼,조슈 브롤린,제프 브리지스, , , ,15세이상관람가, ,씨제이엔터테인먼트
2033,20147691,98,알란 커밍,아이작 레이바,가렛 딜라헌트, , , ,15세이상관람가, ,CGV아트하우스
2034,20090265,109,스카우트 테일러-콤프튼,말콤 맥도웰, , , , ,청소년관람불가,디멘션 필름즈,(주)성원아이컴
2035,20132807,109,임성철,길해연,박주희,김한주,이영석,황재원,12세이상관람가,국가인권위원회,(주)영화사 진진
2036,20090259,94,토니 자, , , , , ,15세이상관람가, ,㈜케이디미디어
2037,20136810,135,휴 그랜트,콜린 퍼스,리암 니슨,키이라 나이틀리,엠마 톰슨, ,청소년관람불가, ,(주)팝엔터테인먼트
2038,20141704,95,박진우,신창열,김호경,유진희, , ,12세이상관람가,(주)비트윈픽처스,필라멘트픽쳐스
2039,20081462,127,엘마 웨퍼,한넬로레 엘스너, , , , ,청소년관람불가, ,(주)영화사 진진
2040,20163186,99,나탈리 베이,뱅상 카셀,마리옹 꼬띠아르,레아 세이두,가스파르 울리엘, ,15세이상관람가, ,(주)엣나인필름
2041,20160703,107, , , , , , ,12세이상관람가, ,(주)디오시네마
2042,20141441,83,로빈 윌리엄스,밀라 쿠니스, , , , ,15세이상관람가, ,브릿지웍스 엔터테인먼트(주)
2043,20124350,88,이자벨 위페르,유준상,정유미,윤여정,문성근,권해효,청소년관람불가,(주)영화제작전원사 ,(주)영화제작전원사 
2044,20080848,78, , , , , , ,전체관람가, ,(유)마스엔터테인먼트코리아
2045,20081454,119,크세니야 라포포트,미첼 프라치도, , , , ,청소년관람불가, ,씨제이엔터테인먼트
2046,20160781,102,샤를리즈 테론,랄프 파인즈,루니 마라,매튜 매커너히,조지 타케이,캐리-히로유키 타가와,전체관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
2047,20164388,71, , , , , , ,전체관람가, ,(주)영화사 빅
2048,20125346,102,로버트 패틴슨,우마 서먼,크리스티나 리치,크리스틴 스콧 토마스, , ,청소년관람불가, ,(주)에스비에스콘텐츠허브
2049,20181621,120,루니 마라,호아킨 피닉스,치웨텔 에지오포,아리안 라베드, , ,12세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
2050,20168689,263,일라이저 우드,이안 맥켈런,리브 타일러,비고 모텐슨,숀 애스틴,케이트 블란쳇,12세이상관람가, ,(주)디스테이션
2051,20142021,101,마크 스트롱,타이사 파미가, , , , ,15세이상관람가, ,오퍼스픽쳐스
2052,20111891,104,니콜라스 케이지,엠버 허드, , , , ,청소년관람불가, ,롯데쇼핑㈜롯데엔터테인먼트
2053,20133881,122,마리옹 꼬띠아르,마티아스 쇼에나에츠,보울리 라너스, , , ,청소년관람불가, ,그린나래미디어(주)
2054,20189382,94,이제훈,로버트 레드포드,성룡, , , ,전체관람가, ,(주)리틀빅픽쳐스
2055,20165843,114,J.K. 시몬스,크리스토퍼 파파칼리아티스,안드레아 오스바트, , , ,15세이상관람가, ,(주)팝엔터테인먼트
2056,20140762,90,존 터투로,우디 앨런,샤론 스톤,바네사 파라디,소피아 베르가라,리브 슈라이버,청소년관람불가, ,(주)나이너스엔터테인먼트
2057,20134244,110,타케우치 준코,나카무라 치에,모리카와 토시유키, , , ,전체관람가, ,씨너스엔터테인먼트(주)
2058,20090592,95,나카무라 치에, , , , , ,전체관람가, ,에이원엔터테인먼트
2059,20149878,87, , , , , , ,전체관람가, ,(주)영화사 빅
2060,20162787,134,셀마 헤이엑,뱅상 카셀,스테이시 마틴,토비 존스,존 C. 라일리, ,청소년관람불가, ,오드
2061,20080225,112,마츠 다카코,웬츠 에이지, , , , ,전체관람가, ,예지림엔터테인먼트
2062,20162245,126,안토니오 반데라스,로드리고 산토로,줄리엣 비노쉬, , , ,12세이상관람가, ,(주)나이너스엔터테인먼트
2063,20038755,123,조셉 파인즈,알프리드 몰리나,브루노 간츠, , , ,12세이상관람가, ,THE 픽쳐스
2064,20100158,92,김성주,강성민,장미연,강진주, , ,전체관람가,신현원프로덕션,(주)에스피엠
2065,20121281,111,클린트 이스트우드,에이미 아담스,저스틴 팀버레이크,존 굿맨, , ,12세이상관람가, ,워너브러더스 코리아(주)
2066,20149264,96,김춘희,최막이, , , , ,12세이상관람가,(주)하이하버픽쳐스,메가박스(주)플러스엠
2067,20167127,96,엠마 로버츠,줄리엣 루이스, , , , ,15세이상관람가, ,(주)박수엔터테인먼트
2068,20147649,99,펠릭스 보쉬,체키 카료,얼바인 캔슬리어,마고 샤텔리에,디미트리 스토로지,안드레 피치만,전체관람가, ,그린나래미디어(주)
2069,20173903,102,정해인,김지훈,조재윤,이원종,박동선,박성호,15세이상관람가,Picsso,(주)스톰픽쳐스코리아
2070,20155740,122, , , , , , ,전체관람가, ,(주)머스트씨무비릴리징컴퍼니
2071,20135521,106,이호재,이현학,하승엽,김휘, , ,12세이상관람가,Surplus ,CGV아트하우스
2072,20090823,100,김범,오재균,송하윤,이채영,배수빈,조광희,청소년관람불가,(주)디디오엘필름 ,(주)성원아이컴
2073,20173931,89,칼럼 터너,제프 브리지스,케이트 베킨세일,키어시 클레몬스,피어스 브로스넌,신시아 닉슨,15세이상관람가, ,주식회사 더쿱
2074,20141781,77,김경희,최윤정,김자연,홍진욱, , ,전체관람가, ,예지림엔터테인먼트
2075,20070473,120,샤를리즈 테론,페넬로페 크루즈, , , , ,15세이상관람가, ,예지림엔터테인먼트
2076,20167005,135,히가시데 마사히로,이케마츠 소스케,토다 에리카,스다 마사키,카와에이 리나, ,15세이상관람가, ,(주)디스테이션
2077,20112701,112,견자단,탕웨이,금성무, , , ,15세이상관람가, ,(주)넥스트엔터테인먼트월드(NEW)
2078,20155010,91, , , , , , ,전체관람가, ,(주)스톰픽쳐스코리아
2079,20164926,141,와타나베 켄,모리야마 미라이,마츠야마 켄이치,히로세 스즈,미야자키 아오이,츠마부키 사토시,청소년관람불가, ,메가박스(주)플러스엠
2080,20147301,133,스리데비,아딜 후세인, , , , ,전체관람가, ,(주)인벤트스톤
2081,20134645,131,매튜 매커너히,리즈 위더스푼,마이클 섀넌, , , ,15세이상관람가, ,(주)프레인글로벌
2082,20171801,92, , , , , , ,12세이상관람가, ,(주)박수엔터테인먼트
2083,20162928,103,동자건,안탁령,임백굉,오양니니, , ,12세이상관람가, ,(주)라이크 콘텐츠
2084,20157587,87,김성근,조진웅,박지은,박진영,설재훈,이경태,전체관람가,(주)티피에스컴퍼니,오퍼스픽쳐스
2085,20040818,83,미셸 세로,클레어 부아닉,나드 디유, , , ,전체관람가, ,프리비젼엔터테인먼트
2086,20163411,107,캐리 멀리건,헬레나 본햄 카터,메릴 스트립,벤 위쇼, , ,12세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
2087,20167203,124, , , , , , ,12세이상관람가, ,(주)머스트씨무비릴리징컴퍼니
2088,20070291,115,신민아,온주완,유건,송원영,송윤회,홍서연,15세이상관람가,포도필름,(주)베어엔터테인먼트
2089,20172641,78,마리안느 스퇴거,마가렛 피사렉,박정환, , , ,전체관람가,(주)기린제작사,(주)팝엔터테인먼트
2090,20090480,90,매튜 나이트,마이크 스트라웁,샤니 스미스, , , ,15세이상관람가, ,㈜케이디미디어
2091,20156166,125,에이미 슈머,빌 헤이더, , , , ,청소년관람불가, ,유니버설픽쳐스인터내셔널 코리아(유)
2092,20174222,94,할리 베리, , , , , ,15세이상관람가, ,(주)제이앤씨미디어그룹
2093,20178942,120,게리 올드만,아사 버터필드,칼라 구기노,브릿 로버트슨,B.D. 웡,자넷 몽고메리,12세이상관람가, ,씨네그루(주)키다리이엔티
2094,20170761,112,에밀리 블런트,해일리 베넷,루크 에반스,레베카 퍼거슨,로라 프레폰,에드가 라미레즈,청소년관람불가, ,씨제이이앤엠(주)
2095,20182494,131,크리스찬 베일,로자먼드 파이크,웨스 스투디, , , ,15세이상관람가, ,판씨네마(주)
2096,20125649,99,키이라 나이틀리,비고 모텐슨,마이클 패스벤더,뱅상 카셀, , ,청소년관람불가, ,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
2097,20090874,117,안성기,김은미,이하나,김민경,이현호,강누리,12세이상관람가,(주) 루스이소니도스,씨제이엔터테인먼트
2098,20070638,92,올리비아 썰비,데이비드 듀코브니, , , , ,15세이상관람가, ,(주)프라임엔터테인먼트
2099,20135365,81, , , , , , ,전체관람가, ,(주)영화사 빅
2100,20168664,235,일라이저 우드,이안 맥켈런,리브 타일러,비고 모텐슨,숀 애스틴,케이트 블란쳇,12세이상관람가, ,(주)디스테이션
2101,20182701,123,제라드 버틀러,파블로 쉬레이버, , , , ,15세이상관람가, ,(주)이수C&E
2102,20155646,96,잭 에프런,에밀리 라타이코프스키, , , , ,청소년관람불가, ,씨네그루(주)다우기술
2103,20169028,60, , , , , , ,전체관람가, ,와이드 릴리즈(주)
2104,20149459,82,소피 마르소,프랑수아 클뤼제, , , , ,청소년관람불가, ,(주)티캐스트콘텐츠허브
2105,20159001,83,올리비아 와일드,에반 피터스,마크 듀플라스, , , ,15세이상관람가, ,(유)조이앤시네마
2106,20155441,117,백백하,탕웨이,정백연,증지위,오군여, ,12세이상관람가, ,(주)와우픽쳐스
2107,20174721,83,피오나 고든,도미니크 아벨, , , , ,12세이상관람가, ,그린나래미디어(주)
2108,20170741,104,콜린 퍼스,주드 로,니콜 키드먼,로라 린니,가이 피어스,도미닉 웨스트,12세이상관람가, ,(주)라이크 콘텐츠
2109,20160041,141,김정철,이정재,이범수,리암 니슨,진세연,정준호,15세이상관람가,(주)태원엔터테인먼트,씨제이이앤엠(주)
2110,20177602,90,히로세 스즈,스다 마사키,미야노 마모루, , , ,15세이상관람가, ,(주)넥스트엔터테인먼트월드(NEW)
2111,20120943,90,폴 러드,주이 디샤넬,엘리자베스 뱅크스,에밀리 모티머, , ,청소년관람불가, ,씨너스엔터테인먼트(주)
2112,20081698,80,정운택,임예원,단소영,한영훈,문승욱,윤서현,청소년관람불가,(주)재하엔터테인먼트,메가픽쳐스제이씨(주)
2113,20151821,121,존 쿠삭,폴 다노,엘리자베스 뱅크스,폴 지아마티, , ,15세이상관람가, ,판씨네마(주)
2114,20081452,117,리 페이스,카틴카 언타루, , , , ,12세이상관람가, ,(주)영화사구안
2115,20166707,100,나탈리 포트만,피터 사스가드,그레타 거윅,빌리 크루덥,존 캐롤 린치,존 허트,15세이상관람가, ,그린나래미디어(주)
2116,20172148,70,박상우,조연우,박정욱,오은수,방지원,신정훈,전체관람가, ,(주)박수엔터테인먼트
2117,20151623,113,키키 키린,나가세 마사토시, , , , ,12세이상관람가, ,그린나래미디어(주)
2118,20171661,78, , , , , , ,전체관람가, ,(주)팝엔터테인먼트
2119,20125486,123,제라드 버틀러,미셸 모나한,마이클 섀넌,매들린 캐롤, , ,15세이상관람가, ,(주)팝파트너스
2120,20100826,112,로버트 패틴슨,에밀리 드 라빈,크리스 쿠퍼, , , ,15세이상관람가, ,㈜케이디미디어
2121,20080994,108,시바사키 코우,나카무라 토오루, , , , ,12세이상관람가, ,㈜케이디미디어
2122,20124023,91,캐서린 헤이글,제이슨 오마라,다니엘 선자타, , , ,15세이상관람가, ,씨너스엔터테인먼트(주)
2123,20163184,96,티아 마이피,케링튼 페인,스탠 워커, , , ,15세이상관람가, ,THE 픽쳐스
2124,20100740,104,호세 안토니오 아브레우,구스타보 두다멜, , , , ,전체관람가,유로아트 뮤직,(주)영화사 진진
2125,20090947,108,김현아,지진희,이문식,양익준,김영호,유승목,15세이상관람가,(주)스폰지이엔티,(주)싸이더스
2126,20138350,79,정태호,신보라, , , , ,전체관람가, ,(주)미디어데이
2127,20157001,93,테일러 로트너,마리 아브게로폴로스, , , , ,15세이상관람가, ,(주)영화사오원
2128,20180869,130,다니엘 데이 루이스,빅키 크리엡스,레슬리 맨빌, , , ,15세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
2129,20174103,75,김기철,최한,안현서,신경선,존 F.브룬고트,헤르만 사바도,전체관람가, ,와이드 릴리즈(주)
2130,20080227,135,케이트 블란쳇,벤 위쇼,크리스찬 베일,히스 레저, , ,15세이상관람가, ,(주)스폰지이엔티
2131,20142481,98,다니엘 래드클리프,조 카잔, , , , ,15세이상관람가, ,(주)나이너스엔터테인먼트
2132,20178121,68,박상훈,홍진욱,윤세웅,임채헌, , ,전체관람가, ,예지림엔터테인먼트
2133,20128746,86,말릭 벤젠룰,시스토 로드리게즈, , , , ,전체관람가, ,판씨네마(주)
2134,20081620,118,아라가키 유이,미우라 하루마, , , , ,15세이상관람가, ,(주)성원아이컴
2135,20081333,90,우마 서먼,에반 레이첼 우드, , , , ,청소년관람불가, ,㈜케이디미디어
2136,20090663,105,채닝 테이텀,줄라이 헤나오, , , , ,15세이상관람가,로그 픽쳐스, 
2137,20143081,82,강석우,최강희,이광기, , , ,전체관람가,KBS,THE 픽쳐스
2138,20170221,120,매튜 매커너히,브라이스 달라스 하워드,에드가 라미레즈, , , ,15세이상관람가, ,CGV아트하우스
2139,20178582,76, , , , , , ,전체관람가, ,(주)박수엔터테인먼트
2140,20171369,86,톰 펠튼,루비 로즈,토마스 이안 니콜라스, , , ,전체관람가, ,(주)박수엔터테인먼트
2141,20080034,111,엠마누엘 자이그너,마티유 아말릭, , , , ,12세이상관람가, ,(주)유레카픽쳐스 
2142,20165061,99,야마모토 미즈키,타마시로 티나, , , , ,15세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
2143,20149248,100,피터 뮬란,조지 맥케이,제인 호록스,안토니아 토마스,프레야 메이버,케빈 구스리,12세이상관람가, ,(주)팝엔터테인먼트
2144,20100073,154,타하르 라힘,닐스 아르스트럽, , , , ,청소년관람불가,프랑스2시네마,판씨네마(주)
2145,20127706,110,채닝 테이텀,알렉스 페티퍼,매튜 매커너히,맷 보머,올리비아 문,머시먼로,청소년관람불가, ,(주)나이너스엔터테인먼트
2146,20158703,114,루니 마라,마틴 쉰,릭슨 테베즈,와그너 모라,셀튼 멜로, ,15세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
2147,20182327,118,앤드류 가필드,클레어 포이,톰 홀랜더,휴 보네빌, , ,12세이상관람가, ,(주)팝엔터테인먼트
2148,20147848,73,이선,엄상현, , , , ,전체관람가, ,예지림엔터테인먼트
2149,20179286,89, , , , , , ,12세이상관람가, ,(주)팝엔터테인먼트
2150,20134044,115,로맹 뒤리스,마리나 포이스,까뜨린느 드뇌브,닐스 아르스트럽,브랑카 카틱, ,청소년관람불가, ,(주)드림웨스트픽쳐스
2151,20134436,75,김서영,양정화,문남숙, , , ,전체관람가,(주)제이엠애니메이션 ,롯데쇼핑㈜롯데엔터테인먼트
2152,20162607,80,에드워드 제임스 올모스,치치 마린,케이트 델 카스틸로, , , ,전체관람가, ,와이드 릴리즈(주)
2153,20124552,106,윤미나, , , , , ,전체관람가, ,(주)박수엔터테인먼트
2154,20162063,119,톰 히들스턴,제레미 아이언스,시에나 밀러,루크 에반스, , ,청소년관람불가, ,찬란
2155,20081209,116,송삼동,육상엽,탁성준,노영석,이란희,최경미,15세이상관람가,스톤워크,(주)영화사 진진
2156,20119244,98,조슈 브롤린,안소니 홉킨스,안토니오 반데라스,나오미 왓츠, , ,청소년관람불가, ,(주)티캐스트
2157,20173612,82,박성웅,윤승아,오승훈,사우,박상훈,박정민,15세이상관람가,모베터필름 주식회사,(주)엣나인필름
2158,20090395,100,전무송,박철민,박탐희,조문국,신양균,조영화,12세이상관람가,(주)주연이엔디,실버스푼
2159,20165141,64,카미야 히로시,사카모토 마아야,호리에 유이,사쿠라이 타카히로, , ,15세이상관람가, ,(주)박수엔터테인먼트
2160,20164485,103,루크 트레더웨이,루타 게드민타스,조앤 프로갯,안소니 헤드, , ,12세이상관람가, ,(주)누리픽쳐스
2161,20163098,96,김영은,박고운,강진아,이창규,임무권,이건우,전체관람가,주식회사 다다쇼,메가박스(주)플러스엠
2162,20155762,119, , , , , , ,15세이상관람가, ,(주)박수엔터테인먼트
2163,20101165,163,스기타 토모카즈,치하라 미노리,마츠오카 유키, , , ,12세이상관람가, ,에이원엔터테인먼트
2164,20151482,126,미야자와 리에,이케마츠 소스케,코바야시 사토미,오오시마 유코, , ,청소년관람불가, ,(주)영화사오원
2165,20111532,84,다니엘 크레이그, , , , , ,전체관람가,유나이티드픽처스(주),씨제이이앤엠(주)
2166,20135368,74,남도형,김서영, , , , ,전체관람가, ,예지림엔터테인먼트
2167,20179570,82,박상우,오은수,방지원,박정욱,신정훈,송영인,전체관람가, ,와이드 릴리즈(주)
2168,20160483,104,이민지,구교환,이주영,박현영,조경아,이성민,청소년관람불가,영화사 서울집,(주)엣나인필름
2169,20165041,116,러셀 크로우,라이언 고슬링,맷 보머,킴 베이싱어,레이첼 브룩 스미스, ,청소년관람불가, ,메가박스(주)플러스엠
2170,20124808,96,김재중,박유천,김준수, , , ,전체관람가,(주)씨제스엔터테인먼트,롯데쇼핑㈜롯데시네마
2171,20151201,81,이재범,문유정,이명희, , , ,전체관람가, ,(주)팝엔터테인먼트
2172,20144121,134,채닝 테이텀,스티브 카렐,마크 러팔로, , , ,청소년관람불가, ,그린나래미디어(주)
2173,20177962,107,임수정,윤찬영,이상희,서신애,한주완,서정연,15세이상관람가,(주)명필름,CGV아트하우스
2174,20090402,102,아야세 하루카,타나베 세이이치, , , , ,전체관람가,알타미라픽쳐스,프리비젼엔터테인먼트
2175,20143574,82,김성규,장동우,남우현,이호원,이성열,엘,전체관람가,(주)울림엔터테인먼트,골든타이드픽처스(주)
2176,20138272,106,맷 데이먼,프란시스 맥도먼드,존 크랜신스키, , , ,12세이상관람가, ,CGV아트하우스
2177,20080728,101,패트릭 뎀시,미셸 모나한, , , , ,15세이상관람가, ,한국소니픽쳐스릴리징브에나비스타영화㈜
2178,20163185,106,아델 하에넬,올리비에 구르메, , , , ,12세이상관람가, ,오드
2179,20135946,78,양정화,박성태,은정,정재헌,박지윤,김호성,12세이상관람가,(주)스튜디오 애니멀,에이원엔터테인먼트
2180,20113481,87,세실 드 프랑스,토마 도레, , , , ,12세이상관람가, ,(주)티캐스트
2181,20149343,124,샤를로뜨 갱스부르,스텔란 스카스가드,스테이시 마틴,샤이아 라보프,제이미 벨,크리스찬 슬레이터,청소년관람불가, ,CGV아트하우스
2182,20090295,96,엠마누엘 무레,마이클 코헨,줄리 가예트,비르지니 르도엥, , ,15세이상관람가, ,프리비젼엔터테인먼트
2183,20070686,90,매튜 맥퍼딘,루퍼트 그레이브즈, , , , ,15세이상관람가, ,필름메신저
2184,20100167,133,나카야마 미호,니시지마 히데토시,이시다 유리코,안성일, , ,청소년관람불가,(주)투베어픽쳐스,씨제이엔터테인먼트
2185,20142110,94,크리스 에반스,미셸 모나한, , , , ,청소년관람불가, ,(주)인벤트스톤
2186,20159655,114,하나자와 카나,세키 토모카즈, , , , ,15세이상관람가, ,(주)박수엔터테인먼트
2187,20159286,99,이상희,류선영,박근록,임성미,김종수,유우람,청소년관람불가,한국영화아카데미,(주)인디플러그
2188,20147161,74,박지윤,곽윤상,베르너 헤어조크, , , ,전체관람가, ,(주)영화사 빅
2189,20126506,129,카야 스코델라리오,제임스 호손,폴 힐튼,올리버 밀번, , ,15세이상관람가, ,찬란
2190,20122581,100, , , , , , ,전체관람가, ,(주)미디어데이
2191,20170006,86,에밀 허쉬,브라이언 콕스,올웬 캐서린 켈리, , , ,청소년관람불가, ,오퍼스픽쳐스
2192,20121244,99,캠 지갠뎃,윌리엄 피츠너,로버트 네퍼,캐슬린 로버트슨, , ,15세이상관람가, ,씨너스엔터테인먼트(주)
