,movieCd,movieNm,director1,director2,prdtYear,openDt,typeNm,repNationNm,repGenreNm,companyCd,showTm,actor1,actor2,actor3,actor4,actor5,actor6,watchGradeNm,producedCompany,distributor
2050,20168689,반지의 제왕 : 왕의 귀환 (확장판),피터 잭슨, ,2003,20170125,장편,뉴질랜드,판타지, ,263.0,일라이저 우드,이안 맥켈런,리브 타일러,비고 모텐슨,숀 애스틴,케이트 블란쳇,12세이상관람가, ,(주)디스테이션
2051,20142021,마인드스케이프,호르헤 도라도, ,2013,20141023,장편,스페인,스릴러, ,101.0,마크 스트롱,타이사 파미가, , , , ,15세이상관람가, ,오퍼스픽쳐스
2052,20111891,드라이브 앵그리 3D,패트릭 루지어, ,2011,20110825,장편,미국,액션, ,104.0,니콜라스 케이지,엠버 허드, , , , ,청소년관람불가, ,롯데쇼핑㈜롯데엔터테인먼트
2053,20133881,러스트 앤 본,자크 오디아르, ,2012,20130502,장편,프랑스,멜로/로맨스, ,122.0,마리옹 꼬띠아르,마티아스 쇼에나에츠,보울리 라너스, , , ,청소년관람불가, ,그린나래미디어(주)
2054,20189382,지구: 놀라운 하루,범립흔,피터 웨버,2017,20180222,장편,영국,다큐멘터리, ,94.0,이제훈,로버트 레드포드,성룡, , , ,전체관람가, ,(주)리틀빅픽쳐스
2055,20165843,"나의 사랑, 그리스",크리스토퍼 파파칼리아티스, ,2015,20170420,장편,그리스,드라마, ,114.0,J.K. 시몬스,크리스토퍼 파파칼리아티스,안드레아 오스바트, , , ,15세이상관람가, ,(주)팝엔터테인먼트
2056,20140762,지골로 인 뉴욕,존 터투로, ,2013,20140925,장편,미국,멜로/로맨스, ,90.0,존 터투로,우디 앨런,샤론 스톤,바네사 파라디,소피아 베르가라,리브 슈라이버,청소년관람불가, ,(주)나이너스엔터테인먼트
2057,20134244,극장판 나루토 질풍전: 로드 투 닌자,하야토 다테, ,2012,20130221,장편,일본,애니메이션, ,110.0,타케우치 준코,나카무라 치에,모리카와 토시유키, , , ,전체관람가, ,씨너스엔터테인먼트(주)
2058,20090592,나루토 질풍전 극장판-불의 의지를 잇는 자,사토 마사히코, ,2009,20091022,장편,일본,애니메이션, ,95.0,나카무라 치에, , , , , ,전체관람가, ,에이원엔터테인먼트
2059,20149878,행복배달부 팻아저씨,마이크 디사, ,2014,20141009,장편,영국,애니메이션, ,87.0, , , , , , ,전체관람가, ,(주)영화사 빅
2060,20162787,테일 오브 테일즈,마테오 가로네, ,2015,20161124,장편,이탈리아,판타지, ,134.0,셀마 헤이엑,뱅상 카셀,스테이시 마틴,토비 존스,존 C. 라일리, ,청소년관람불가, ,오드
2061,20080225,브레이브 스토리,치기라 코이치, ,2006,20080320,장편,일본,애니메이션, ,112.0,마츠 다카코,웬츠 에이지, , , , ,전체관람가, ,예지림엔터테인먼트
2062,20162245,33,패트리시아 리건, ,2015,20160407,장편,미국,드라마, ,126.0,안토니오 반데라스,로드리고 산토로,줄리엣 비노쉬, , , ,12세이상관람가, ,(주)나이너스엔터테인먼트
2063,20038755,루터,에릭 틸, ,2003,20171018,장편,독일,드라마, ,123.0,조셉 파인즈,알프리드 몰리나,브루노 간츠, , , ,12세이상관람가, ,THE 픽쳐스
2064,20100158,소명 2-모겐족의 월드컵,신현원, ,2010,20100401,장편,한국,다큐멘터리,20101088,92.0,김성주,강성민,장미연,강진주, , ,전체관람가,신현원프로덕션,(주)에스피엠
2065,20121281,내 인생의 마지막 변화구 ,로버트 로렌즈, ,2012,20121129,장편,미국,드라마, ,111.0,클린트 이스트우드,에이미 아담스,저스틴 팀버레이크,존 굿맨, , ,12세이상관람가, ,워너브러더스 코리아(주)
2066,20149264,춘희막이,박혁지, ,2015,20150930,장편,한국,다큐멘터리,20157248,96.0,김춘희,최막이, , , , ,12세이상관람가,(주)하이하버픽쳐스,메가박스(주)플러스엠
2067,20167127,너브,헨리 유스트,아리엘 슐만,2016,20170111,장편,미국,어드벤처, ,96.0,엠마 로버츠,줄리엣 루이스, , , , ,15세이상관람가, ,(주)박수엔터테인먼트
2068,20147649,벨과 세바스찬,니콜라 바니에, ,2013,20140320,장편,프랑스,어드벤처, ,99.0,펠릭스 보쉬,체키 카료,얼바인 캔슬리어,마고 샤텔리에,디미트리 스토로지,안드레 피치만,전체관람가, ,그린나래미디어(주)
2069,20173903,역모-반란의 시대,김홍선, ,2015,20171123,장편,한국,사극,20175741,102.0,정해인,김지훈,조재윤,이원종,박동선,박성호,15세이상관람가,Picsso,(주)스톰픽쳐스코리아
2070,20155740,아이돌 마스터 무비 : 빛의 저편으로!,니시고리 아츠시, ,2014,20151119,장편,일본,애니메이션, ,122.0, , , , , , ,전체관람가, ,(주)머스트씨무비릴리징컴퍼니
2071,20135521,잉여들의 히치하이킹,이호재, ,2013,20131128,장편,한국,다큐멘터리,20126495,106.0,이호재,이현학,하승엽,김휘, , ,12세이상관람가,Surplus ,CGV아트하우스
2072,20090823,비상,박정훈, ,2009,20091203,장편,한국,액션,20101125,100.0,김범,오재균,송하윤,이채영,배수빈,조광희,청소년관람불가,(주)디디오엘필름 ,(주)성원아이컴
2073,20173931,리빙보이 인 뉴욕,마크 웹, ,2017,20171109,장편,미국,멜로/로맨스, ,89.0,칼럼 터너,제프 브리지스,케이트 베킨세일,키어시 클레몬스,피어스 브로스넌,신시아 닉슨,15세이상관람가, ,주식회사 더쿱
2074,20141781,꼬마잠수함 올리,헤 질리, ,2013,20141016,장편,중국,애니메이션, ,77.0,김경희,최윤정,김자연,홍진욱, , ,전체관람가, ,예지림엔터테인먼트
2075,20070473,러브 인 클라우즈,존 듀이건, ,2004,20081231,장편,호주,드라마, ,120.0,샤를리즈 테론,페넬로페 크루즈, , , , ,15세이상관람가, ,예지림엔터테인먼트
2076,20167005,데스노트: 더 뉴 월드,사토 신스케, ,2017,20170329,장편,일본,범죄, ,135.0,히가시데 마사히로,이케마츠 소스케,토다 에리카,스다 마사키,카와에이 리나, ,15세이상관람가, ,(주)디스테이션
2077,20112701,무협,진가신, ,2011,20111117,장편,홍콩,액션, ,112.0,견자단,탕웨이,금성무, , , ,15세이상관람가, ,(주)넥스트엔터테인먼트월드(NEW)
2078,20155010,슈퍼 스파이: 수상한 임무,하비에르 페서, ,2014,20151015,장편,스페인,애니메이션, ,91.0, , , , , , ,전체관람가, ,(주)스톰픽쳐스코리아
2079,20164926,분노,이상일, ,2016,20170330,장편,일본,스릴러, ,141.0,와타나베 켄,모리야마 미라이,마츠야마 켄이치,히로세 스즈,미야자키 아오이,츠마부키 사토시,청소년관람불가, ,메가박스(주)플러스엠
2080,20147301,굿모닝 맨하탄,가우리 신드, ,2012,20140206,장편,인도,코미디, ,133.0,스리데비,아딜 후세인, , , , ,전체관람가, ,(주)인벤트스톤
2081,20134645,머드 ,제프 니콜스, ,2012,20131128,장편,미국,드라마, ,131.0,매튜 매커너히,리즈 위더스푼,마이클 섀넌, , , ,15세이상관람가, ,(주)프레인글로벌
2082,20171801,극장판 암살교실 : 365일의 시간,키시 세이지, ,2017,20170323,장편,일본,애니메이션, ,92.0, , , , , , ,12세이상관람가, ,(주)박수엔터테인먼트
2083,20162928,카페 6,오자운, ,2016,20161116,장편,대만,멜로/로맨스, ,103.0,동자건,안탁령,임백굉,오양니니, , ,12세이상관람가, ,(주)라이크 콘텐츠
2084,20157587,파울볼,조정래,김보경,2014,20150402,장편,한국,다큐멘터리,20100781,87.0,김성근,조진웅,박지은,박진영,설재훈,이경태,전체관람가,(주)티피에스컴퍼니,오퍼스픽쳐스
2085,20040818,버터플라이,필립 뮬, ,2002,20090115,장편,프랑스,코미디, ,83.0,미셸 세로,클레어 부아닉,나드 디유, , , ,전체관람가, ,프리비젼엔터테인먼트
2086,20163411,서프러제트,사라 가브론, ,2016,20160623,장편,미국,드라마, ,107.0,캐리 멀리건,헬레나 본햄 카터,메릴 스트립,벤 위쇼, , ,12세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
2087,20167203,걸즈 앤 판처 극장판,미즈시마 츠토무, ,2015,20160825,장편,일본,애니메이션, ,124.0, , , , , , ,12세이상관람가, ,(주)머스트씨무비릴리징컴퍼니
2088,20070291,무림여대생,곽재용, ,2008,20080626,장편,한국,멜로/로맨스,20100704,115.0,신민아,온주완,유건,송원영,송윤회,홍서연,15세이상관람가,포도필름,(주)베어엔터테인먼트
2089,20172641,마리안느와 마가렛,윤세영, ,2017,20170420,장편,한국,다큐멘터리,20125895,78.0,마리안느 스퇴거,마가렛 피사렉,박정환, , , ,전체관람가,(주)기린제작사,(주)팝엔터테인먼트
2090,20090480,그루지 3,토비 윌킨스, ,2009,20090827,장편,미국,공포(호러), ,90.0,매튜 나이트,마이크 스트라웁,샤니 스미스, , , ,15세이상관람가, ,㈜케이디미디어
2091,20156166,나를 미치게 하는 여자,주드 아패토우, ,2015,20151210,장편,미국,코미디, ,125.0,에이미 슈머,빌 헤이더, , , , ,청소년관람불가, ,유니버설픽쳐스인터내셔널 코리아(유)
2092,20174222,키드냅,루이스 프리에토, ,2017,20171122,장편,미국,액션, ,94.0,할리 베리, , , , , ,15세이상관람가, ,(주)제이앤씨미디어그룹
2093,20178942,스페이스 비트윈 어스,피터 첼섬, ,2016,20170316,장편,미국,어드벤처, ,120.0,게리 올드만,아사 버터필드,칼라 구기노,브릿 로버트슨,B.D. 웡,자넷 몽고메리,12세이상관람가, ,씨네그루(주)키다리이엔티
2094,20170761,걸 온 더 트레인,테이트 테일러, ,2016,20170309,장편,미국,드라마, ,112.0,에밀리 블런트,해일리 베넷,루크 에반스,레베카 퍼거슨,로라 프레폰,에드가 라미레즈,청소년관람불가, ,씨제이이앤엠(주)
2095,20182494,몬태나,스콧 쿠퍼, ,2017,20180419,장편,미국,드라마, ,131.0,크리스찬 베일,로자먼드 파이크,웨스 스투디, , , ,15세이상관람가, ,판씨네마(주)
2096,20125649,데인저러스 메소드,데이빗 크로넨버그, ,2011,20120510,장편,영국,멜로/로맨스, ,99.0,키이라 나이틀리,비고 모텐슨,마이클 패스벤더,뱅상 카셀, , ,청소년관람불가, ,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
2097,20090874,페어러브,신연식, ,2009,20100114,장편,한국,드라마,20101097,117.0,안성기,김은미,이하나,김민경,이현호,강누리,12세이상관람가,(주) 루스이소니도스,씨제이엔터테인먼트
2098,20070638,더 시크릿,벵상 뻬레, ,2007,20080101,장편,프랑스,미스터리, ,92.0,올리비아 썰비,데이비드 듀코브니, , , , ,15세이상관람가, ,(주)프라임엔터테인먼트
2099,20135365,코비: 블루 엘리펀트의 전설,타위랍 스리우티윙스, ,2009,20131205,장편,태국,애니메이션, ,81.0, , , , , , ,전체관람가, ,(주)영화사 빅
2100,20168664,반지의 제왕 : 두개의 탑 (확장판),피터 잭슨, ,2002,20170118,장편,뉴질랜드,판타지, ,235.0,일라이저 우드,이안 맥켈런,리브 타일러,비고 모텐슨,숀 애스틴,케이트 블란쳇,12세이상관람가, ,(주)디스테이션
2101,20182701,크리미널 스쿼드,크리스찬 구드가스트, ,2018,20180419,장편,미국,범죄, ,123.0,제라드 버틀러,파블로 쉬레이버, , , , ,15세이상관람가, ,(주)이수C&E
2102,20155646,위아 유어 프렌즈,맥스 조셉, ,2015,20151112,장편,미국,드라마, ,96.0,잭 에프런,에밀리 라타이코프스키, , , , ,청소년관람불가, ,씨네그루(주)다우기술
2103,20169028,토마스와 친구들: 용감한 기관차와 괴물소동,롭 실베스트리, ,2016,20161013,장편,영국,애니메이션, ,60.0, , , , , , ,전체관람가, ,와이드 릴리즈(주)
2104,20149459,어떤 만남,리사 아주엘로스, ,2013,20140731,장편,프랑스,멜로/로맨스, ,82.0,소피 마르소,프랑수아 클뤼제, , , , ,청소년관람불가, ,(주)티캐스트콘텐츠허브
2105,20159001,라자루스,데이빗 겔브, ,2015,20150702,장편,미국,공포(호러), ,83.0,올리비아 와일드,에반 피터스,마크 듀플라스, , , ,15세이상관람가, ,(유)조이앤시네마
2106,20155441,몬스터 헌트,라맨 허, ,2015,20151112,장편,중국,판타지, ,117.0,백백하,탕웨이,정백연,증지위,오군여, ,12세이상관람가, ,(주)와우픽쳐스
2107,20174721,로스트 인 파리,도미니크 아벨,피오나 고든,2016,20170518,장편,프랑스,멜로/로맨스, ,83.0,피오나 고든,도미니크 아벨, , , , ,12세이상관람가, ,그린나래미디어(주)
2108,20170741,지니어스,마이클 그랜다지, ,2016,20170413,장편,영국,드라마, ,104.0,콜린 퍼스,주드 로,니콜 키드먼,로라 린니,가이 피어스,도미닉 웨스트,12세이상관람가, ,(주)라이크 콘텐츠
2109,20160041,인천상륙작전 : 익스텐디드 에디션(확장판),이재한, ,2016,20160913,장편,한국,전쟁,20100947,141.0,김정철,이정재,이범수,리암 니슨,진세연,정준호,15세이상관람가,(주)태원엔터테인먼트,씨제이이앤엠(주)
2110,20177602,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",신보 아키유키, ,2017,20180111,장편,일본,애니메이션, ,90.0,히로세 스즈,스다 마사키,미야노 마모루, , , ,15세이상관람가, ,(주)넥스트엔터테인먼트월드(NEW)
2111,20120943,아워 이디엇 브라더 ,제시 페레츠, ,2011,20121129,장편,미국,드라마, ,90.0,폴 러드,주이 디샤넬,엘리자베스 뱅크스,에밀리 모티머, , ,청소년관람불가, ,씨너스엔터테인먼트(주)
2112,20081698,4요일: 자살을 부르는 요일,서민영, ,2008,20081211,장편,한국,공포(호러),20100434,80.0,정운택,임예원,단소영,한영훈,문승욱,윤서현,청소년관람불가,(주)재하엔터테인먼트,메가픽쳐스제이씨(주)
2113,20151821,러브 앤 머시,빌 포래드, ,2015,20150730,장편,미국,드라마, ,121.0,존 쿠삭,폴 다노,엘리자베스 뱅크스,폴 지아마티, , ,15세이상관람가, ,판씨네마(주)
2114,20081452,더 폴: 오디어스와 환상의 문,타셈 싱, ,2006,20081204,장편,인도,드라마, ,117.0,리 페이스,카틴카 언타루, , , , ,12세이상관람가, ,(주)영화사구안
2115,20166707,재키,파블로 라라인, ,2016,20170125,장편,칠레,드라마, ,100.0,나탈리 포트만,피터 사스가드,그레타 거윅,빌리 크루덥,존 캐롤 린치,존 허트,15세이상관람가, ,그린나래미디어(주)
2116,20172148,몬스터 섬의 비밀,레오폴도 아귈라, ,2017,20170907,장편,멕시코,애니메이션, ,70.0,박상우,조연우,박정욱,오은수,방지원,신정훈,전체관람가, ,(주)박수엔터테인먼트
2117,20151623,앙: 단팥 인생 이야기,가와세 나오미, ,2015,20150910,장편,일본,드라마, ,113.0,키키 키린,나가세 마사토시, , , , ,12세이상관람가, ,그린나래미디어(주)
2118,20171661,아기돼지 3형제와 매직램프,유위, ,2015,20170323,장편,중국,애니메이션, ,78.0, , , , , , ,전체관람가, ,(주)팝엔터테인먼트
2119,20125486,머신건 프리처,마크 포스터, ,2011,20120524,장편,미국,액션, ,123.0,제라드 버틀러,미셸 모나한,마이클 섀넌,매들린 캐롤, , ,15세이상관람가, ,(주)팝파트너스
2120,20100826,리멤버 미,앨런 콜터, ,2010,20110303,장편,미국,멜로/로맨스, ,112.0,로버트 패틴슨,에밀리 드 라빈,크리스 쿠퍼, , , ,15세이상관람가, ,㈜케이디미디어
2121,20080994,소림소녀,모토히로 카츠유키, ,2008,20080724,장편,일본,액션, ,108.0,시바사키 코우,나카무라 토오루, , , , ,12세이상관람가, ,㈜케이디미디어
2122,20124023,원 포 더 머니,줄리 앤 로빈슨, ,2011,20120216,장편,미국,멜로/로맨스, ,91.0,캐서린 헤이글,제이슨 오마라,다니엘 선자타, , , ,15세이상관람가, ,씨너스엔터테인먼트(주)
2123,20163184,뉴 스텝업: 어반댄스,타미 데이비스, ,2015,20160922,장편,뉴질랜드,액션, ,96.0,티아 마이피,케링튼 페인,스탠 워커, , , ,15세이상관람가, ,THE 픽쳐스
2124,20100740,기적의 오케스트라 - 엘 시스테마,마리아 슈토트마이어,파울 슈마츠니 ,2008,20100812,장편,독일,다큐멘터리,20112217,104.0,호세 안토니오 아브레우,구스타보 두다멜, , , , ,전체관람가,유로아트 뮤직,(주)영화사 진진
2125,20090947,집 나온 남자들,이하, ,2010,20100408,장편,한국,코미디,20100209,108.0,김현아,지진희,이문식,양익준,김영호,유승목,15세이상관람가,(주)스폰지이엔티,(주)싸이더스
2126,20138350,쾌걸 조로리의 대대대대모험,이와사키 토모코, ,2012,20130605,장편,일본,애니메이션, ,79.0,정태호,신보라, , , , ,전체관람가, ,(주)미디어데이
2127,20157001,트레이서,다니엘 벤마요, ,2014,20150319,장편,미국,액션, ,93.0,테일러 로트너,마리 아브게로폴로스, , , , ,15세이상관람가, ,(주)영화사오원
2128,20180869,팬텀 스레드,폴 토마스 앤더슨, ,2017,20180308,장편,미국,드라마, ,130.0,다니엘 데이 루이스,빅키 크리엡스,레슬리 맨빌, , , ,15세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
2129,20174103,배저로와 친구들: 신비한 모험,라스무스 A. 실버르센,룬 스파안스,2015,20171026,장편,노르웨이,애니메이션, ,75.0,김기철,최한,안현서,신경선,존 F.브룬고트,헤르만 사바도,전체관람가, ,와이드 릴리즈(주)
2130,20080227,아임 낫 데어,토드 헤인즈, ,2007,20080529,장편,미국,드라마, ,135.0,케이트 블란쳇,벤 위쇼,크리스찬 베일,히스 레저, , ,15세이상관람가, ,(주)스폰지이엔티
2131,20142481,왓 이프,마이클 도즈, ,2013,20141113,장편,아일랜드,코미디, ,98.0,다니엘 래드클리프,조 카잔, , , , ,15세이상관람가, ,(주)나이너스엔터테인먼트
2132,20178121,부니베어: 로거빅 컴백홈 프로젝트,정량, ,2015,20170629,장편,중국,애니메이션, ,68.0,박상훈,홍진욱,윤세웅,임채헌, , ,전체관람가, ,예지림엔터테인먼트
2133,20128746,서칭 포 슈가맨,말릭 벤젠룰, ,2011,20121011,장편,스웨덴,다큐멘터리, ,86.0,말릭 벤젠룰,시스토 로드리게즈, , , , ,전체관람가, ,판씨네마(주)
2134,20081620,"연공:안녕, 사랑하는 모든 것",이마이 나츠키 , ,2007,20081113,장편,일본,멜로/로맨스, ,118.0,아라가키 유이,미우라 하루마, , , , ,15세이상관람가, ,(주)성원아이컴
2135,20081333,인 블룸,바딤 피얼먼, ,2007,20080925,장편,미국,스릴러, ,90.0,우마 서먼,에반 레이첼 우드, , , , ,청소년관람불가, ,㈜케이디미디어
2136,20090663,컴 아웃 파이팅,디토 몬티엘, ,2009,20091022,장편,미국,액션,20101202,105.0,채닝 테이텀,줄라이 헤나오, , , , ,15세이상관람가,로그 픽쳐스, 
2137,20143081,그 사람 그 사랑 그 세상,권혁만, ,2014,20141120,장편,한국,다큐멘터리,20114875,82.0,강석우,최강희,이광기, , , ,전체관람가,KBS,THE 픽쳐스
2138,20170221,골드,스티븐 개건, ,2016,20170322,장편,미국,드라마, ,120.0,매튜 매커너히,브라이스 달라스 하워드,에드가 라미레즈, , , ,15세이상관람가, ,CGV아트하우스
2139,20178582,쿵푸몽키,폴 왕, ,2017,20180125,장편,중국,애니메이션, ,76.0, , , , , , ,전체관람가, ,(주)박수엔터테인먼트
2140,20171369,매직울프,안드레이 갈랏,막심 볼코브,2017,20171003,장편,러시아,애니메이션, ,86.0,톰 펠튼,루비 로즈,토마스 이안 니콜라스, , , ,전체관람가, ,(주)박수엔터테인먼트
2141,20080034,잠수종과 나비,줄리앙 슈나벨 , ,2007,20080214,장편,미국,드라마, ,111.0,엠마누엘 자이그너,마티유 아말릭, , , , ,12세이상관람가, ,(주)유레카픽쳐스 
2142,20165061,사다코 대 카야코,시라이시 코지, ,2016,20170104,장편,일본,공포(호러), ,99.0,야마모토 미즈키,타마시로 티나, , , , ,15세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
2143,20149248,선샤인 온 리스,덱스터 플레처, ,2013,20140903,장편,영국,뮤지컬, ,100.0,피터 뮬란,조지 맥케이,제인 호록스,안토니아 토마스,프레야 메이버,케빈 구스리,12세이상관람가, ,(주)팝엔터테인먼트
2144,20100073,예언자,자크 오디아르, ,2009,20100311,장편,프랑스,드라마,20103697,154.0,타하르 라힘,닐스 아르스트럽, , , , ,청소년관람불가,프랑스2시네마,판씨네마(주)
2145,20127706,매직 마이크,스티븐 소더버그, ,2012,20120801,장편,미국,코미디, ,110.0,채닝 테이텀,알렉스 페티퍼,매튜 매커너히,맷 보머,올리비아 문,머시먼로,청소년관람불가, ,(주)나이너스엔터테인먼트
2146,20158703,트래쉬,스티븐 달드리, ,2015,20150514,장편,미국,어드벤처, ,114.0,루니 마라,마틴 쉰,릭슨 테베즈,와그너 모라,셀튼 멜로, ,15세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
2147,20182327,달링,앤디 서키스, ,2017,20180412,장편,영국,드라마, ,118.0,앤드류 가필드,클레어 포이,톰 홀랜더,휴 보네빌, , ,12세이상관람가, ,(주)팝엔터테인먼트
2148,20147848,꼬마영웅 경찰차 프로디2,라스무스 A. 실버르센, ,2013,20140320,장편,노르웨이,애니메이션, ,73.0,이선,엄상현, , , , ,전체관람가, ,예지림엔터테인먼트
2149,20179286,하이큐!! 콘셉트의 싸움,미츠나카 스스무, ,2017,20180111,장편,일본,애니메이션, ,89.0, , , , , , ,12세이상관람가, ,(주)팝엔터테인먼트
2150,20134044,빅 픽처,에릭 라티고, ,2010,20130704,장편,프랑스,드라마, ,115.0,로맹 뒤리스,마리나 포이스,까뜨린느 드뇌브,닐스 아르스트럽,브랑카 카틱, ,청소년관람불가, ,(주)드림웨스트픽쳐스
2151,20134436,쥬로링 동물탐정 극장판,이종현,박시후,2014,20141218,장편,한국,애니메이션,20062241,75.0,김서영,양정화,문남숙, , , ,전체관람가,(주)제이엠애니메이션 ,롯데쇼핑㈜롯데엔터테인먼트
2152,20162607,슈퍼 버드,리카르도 아나이즈,마이크 컨켈,2015,20170406,장편,멕시코,애니메이션, ,80.0,에드워드 제임스 올모스,치치 마린,케이트 델 카스틸로, , , ,전체관람가, ,와이드 릴리즈(주)
2153,20124552,밀림의 왕자 레오: 세상을 바꾸는 용기,타니구치 고로, ,2009,20120229,장편,일본,애니메이션, ,106.0,윤미나, , , , , ,전체관람가, ,(주)박수엔터테인먼트
2154,20162063,하이-라이즈,벤 휘틀리, ,2015,20160330,장편,영국,스릴러, ,119.0,톰 히들스턴,제레미 아이언스,시에나 밀러,루크 에반스, , ,청소년관람불가, ,찬란
2155,20081209,낮술,노영석, ,2008,20090205,장편,한국,코미디,20100931,116.0,송삼동,육상엽,탁성준,노영석,이란희,최경미,15세이상관람가,스톤워크,(주)영화사 진진
2156,20119244,환상의 그대,우디 알렌, ,2010,20110127,장편,미국,멜로/로맨스, ,98.0,조슈 브롤린,안소니 홉킨스,안토니오 반데라스,나오미 왓츠, , ,청소년관람불가, ,(주)티캐스트
2157,20173612,메소드,방은진, ,2017,20171102,장편,한국,드라마,20156368,82.0,박성웅,윤승아,오승훈,사우,박상훈,박정민,15세이상관람가,모베터필름 주식회사,(주)엣나인필름
2158,20090395,아부지,배해성, ,2009,20090715,장편,한국,드라마,20062015,100.0,전무송,박철민,박탐희,조문국,신양균,조영화,12세이상관람가,(주)주연이엔디,실버스푼
2159,20165141,키즈모노가타리 I : 철혈편,신보 아키유키, ,2016,20160630,장편,일본,애니메이션, ,64.0,카미야 히로시,사카모토 마아야,호리에 유이,사쿠라이 타카히로, , ,15세이상관람가, ,(주)박수엔터테인먼트
2160,20164485,"내 어깨 위 고양이, 밥",로저 스포티스우드, ,2016,20170104,장편,영국,드라마, ,103.0,루크 트레더웨이,루타 게드민타스,조앤 프로갯,안소니 헤드, , ,12세이상관람가, ,(주)누리픽쳐스
2161,20163098,카이: 거울 호수의 전설,이성강, ,2016,20160817,장편,한국,애니메이션,20111552,96.0,김영은,박고운,강진아,이창규,임무권,이건우,전체관람가,주식회사 다다쇼,메가박스(주)플러스엠
2162,20155762,진격의 거인: 홍련의 화살,아라키 테츠로, ,2014,20150128,장편,일본,애니메이션, ,119.0, , , , , , ,15세이상관람가, ,(주)박수엔터테인먼트
2163,20101165,스즈미야 하루히의 소실,이시하라 타츠야,타케모토 야스히로,2010,20101111,장편,일본,코미디, ,163.0,스기타 토모카즈,치하라 미노리,마츠오카 유키, , , ,12세이상관람가, ,에이원엔터테인먼트
2164,20151482,종이 달,요시다 다이하치, ,2014,20150723,장편,일본,드라마, ,126.0,미야자와 리에,이케마츠 소스케,코바야시 사토미,오오시마 유코, , ,청소년관람불가, ,(주)영화사오원
2165,20111532,원라이프,마이클 건톤,마샤 홈즈,2011,20110817,장편,영국,다큐멘터리,20100906,84.0,다니엘 크레이그, , , , , ,전체관람가,유나이티드픽처스(주),씨제이이앤엠(주)
2166,20135368,스파이크,다비드 알로,에릭 토스티,2012,20131205,장편,프랑스,애니메이션, ,74.0,남도형,김서영, , , , ,전체관람가, ,예지림엔터테인먼트
2167,20179570,슈퍼오리 : 태양을 지켜라,빅터 라키소프, ,2016,20170831,장편,러시아,애니메이션, ,82.0,박상우,오은수,방지원,박정욱,신정훈,송영인,전체관람가, ,와이드 릴리즈(주)
2168,20160483,꿈의 제인,조현훈, ,2016,20170531,장편,한국,드라마,20174461,104.0,이민지,구교환,이주영,박현영,조경아,이성민,청소년관람불가,영화사 서울집,(주)엣나인필름
2169,20165041,나이스 가이즈,쉐인 블랙, ,2016,20160706,장편,미국,범죄, ,116.0,러셀 크로우,라이언 고슬링,맷 보머,킴 베이싱어,레이첼 브룩 스미스, ,청소년관람불가, ,메가박스(주)플러스엠
2170,20124808,더 데이,백창주, ,2011,20120223,장편,한국,다큐멘터리,20123218,96.0,김재중,박유천,김준수, , , ,전체관람가,(주)씨제스엔터테인먼트,롯데쇼핑㈜롯데시네마
2171,20151201,레전드 오브 래빗: 불의 전설,마원,동대가,2015,20150924,장편,중국,애니메이션, ,81.0,이재범,문유정,이명희, , , ,전체관람가, ,(주)팝엔터테인먼트
2172,20144121,폭스캐처,베넷 밀러, ,2014,20150205,장편,미국,드라마, ,134.0,채닝 테이텀,스티브 카렐,마크 러팔로, , , ,청소년관람불가, ,그린나래미디어(주)
2173,20177962,당신의 부탁,이동은, ,2018,20180419,장편,한국,드라마,20100545,107.0,임수정,윤찬영,이상희,서신애,한주완,서정연,15세이상관람가,(주)명필름,CGV아트하우스
2174,20090402,해피 플라이트,야구치 시노부, ,2008,20090716,장편,일본,코미디,20101730,102.0,아야세 하루카,타나베 세이이치, , , , ,전체관람가,알타미라픽쳐스,프리비젼엔터테인먼트
2175,20143574,GROW: 인피니트의 리얼 청춘 라이프,김진수, ,2014,20141204,장편,한국,드라마,20062874,82.0,김성규,장동우,남우현,이호원,이성열,엘,전체관람가,(주)울림엔터테인먼트,골든타이드픽처스(주)
2176,20138272,프라미스드 랜드 ,구스 반 산트, ,2012,20131212,장편,미국,드라마, ,106.0,맷 데이먼,프란시스 맥도먼드,존 크랜신스키, , , ,12세이상관람가, ,CGV아트하우스
2177,20080728,남주기 아까운 그녀,폴 웨이랜드, ,2008,20081009,장편,미국,코미디, ,101.0,패트릭 뎀시,미셸 모나한, , , , ,15세이상관람가, ,한국소니픽쳐스릴리징브에나비스타영화㈜
2178,20163185,언노운 걸,뤽 다르덴,장 피에르 다르덴,2016,20170503,장편,벨기에,드라마, ,106.0,아델 하에넬,올리비에 구르메, , , , ,12세이상관람가, ,오드
2179,20135946,고스트 메신저 극장판,구봉회, ,2014,20140522,장편,한국,애니메이션,20100330,78.0,양정화,박성태,은정,정재헌,박지윤,김호성,12세이상관람가,(주)스튜디오 애니멀,에이원엔터테인먼트
2180,20113481,자전거 탄 소년,장 피에르 다르덴 ,뤽 다르덴,2011,20120119,장편,벨기에,드라마, ,87.0,세실 드 프랑스,토마 도레, , , , ,12세이상관람가, ,(주)티캐스트
