,movieCd,story,poster,link,video,movieNm,director,actor1,actor2,actor3,repNationNm,repGenreNm,showTm,watchGradeNm,openDt,index,prediction,realValue,accuracy,predictionGraph,D0_prediction,D0_realValue,D0_accuracy
1003,20080963,인간보다 한 수 위인 침팬지 요원들이 사라진 우주탐사기를 찾기 위해 펼치는 모험담.<br/>? NASA의 긴급 미션을 받고 우주로 급출동하는 다섯 요원이 있었으니.. 그것은 바로 인간보다 영리한 침팬지들! 침팬지계 최고의 괴짜이자 단 한번도 져본적 없는 말빨의 달인 ‘햄3세’. 서커스 단원이었던 그는 ‘햄1세’인 할아버지가 최초의 우주 침팬지였다는 가문의 영광 덕분으로 얼떨결에 NASA의 긴급 프로젝트에 투입되지만  정작 우주에서 놀 궁리만 한다. 이런 ‘햄’을 모시고(?) 우주선을 이끌 사령관 ‘타이탄’은 빈틈없는 완벽주의자지만 매번 ‘햄’에게 당하기 일쑤다. 홍일점인 침팬지계의 안젤리나 졸리 ‘루나’는 프로페셔널한 우주비행사. 그러나 ‘햄’의 예상치 못한 돌발 행동들로 골치가 아프다. 팀의 최고령 요원 ‘호스톤’은 손자뻘의 ‘햄’에게 멘토 같은 존재로 유일하게 그에게 힘이 되어 준다. 팀에서 누구보다 똘똘하고 영웅적인 면모를 갖추고 있는 귀여운 막내 ‘코멧’은 말썽꾸러기 ‘햄’을 비롯해 팀원들의 사기를 북돋우는 가장 어른스러운 요원이다. 정예(?)요원들로 구성된 침팬지들은 사라진 우주탐사기를 찾아오라는 NASA의 긴급명령을 수행하기 위해 우주로 떠나게 되고  사상 최대의 미션을 수행하기 위해 분기탱천한다.,https://movie-phinf.pstatic.net/20111222_116/1324507511268BPNYS_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=49459,https://kakaotv.daum.net/embed/player/cliplink/A-3YExKDsi4$@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,스페이스 침스:우주선을 찾아서,커크 드 미코,앤디 샘버그,셰릴 하인즈,신동현,미국,애니메이션,81분,전체관람가,2008.07.17,1003,271850,270016,99.32,plt_994.png,00_50down,00_50down,TRUE
1004,20133981, 숲에 버려진 어린 남매  헨젤(제레미 레너)과 그레텔(젬마 아터튼)은 추위와 배고픔에 떨던 중 무시무시한 마녀와 마주친다. 두 사람은 가까스로 그녀를 화로에 밀어 넣어 죽이고 탈출에 성공한다. <br/>? 그로부터 15년 후  마녀들이 무려 11명의 어린 아이를 납치해가는 일이 발생한다. 마을 사람들은 전설적인 마녀 사냥꾼 헨젤과 그레텔에게 마녀를 죽이고 아이들을 되찾아달라고 의뢰한다. 범인을 찾아 어둠의 숲으로 뛰어든 남매는 마녀(팜케 얀센)가 단순히 아이들을 잡아 먹기 위해 납치하는 것이 아니라  더 엄청난 계략이 숨겨져 있음을 직감하고 마녀와의 화끈한 대접전을 시작하는데…,https://movie-phinf.pstatic.net/20130201_58/1359688600251MBwcA_JPEG/movie_image.jpg?type=m203_290_2 , https://movie.naver.com/movie/bi/mi/basic.nhn?code=86783,https://kakaotv.daum.net/embed/player/cliplink/vc4d9Mq1qMTM8iBK71i78y7@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,헨젤과 그레텔: 마녀 사냥꾼 3D,토미 위르콜라,제레미 레너,젬마 아터튼,팜케 얀센,미국,액션,87분,청소년관람불가,2013.02.14,1004,269458,269510,99.98,plt_995.png,00_50down,00_50down,TRUE
1005,20080397,음양의 불일치로 기센 아낙네들이 주도권을 잡은 마을  떡장수를 하는 청년 강쇠는 밤일 제대로 하는 남정네 하나 없는 마을에서도 단연 부실 랭킹 1위! 온 마을 아낙네들의 놀림거리로 살아간다. 그러던 강쇠의 굴욕인생에 어느 날 일생일대의 사건이 일어났으니!<br/>? 우연히 만난 음양통달 도사님에게 비책을 전해 듣고 500% 가득 찬 양기로 돌아온 변강쇠!!! 졸지에 마을 최고 완소남으로 변신한 강쇠는 천지를 뒤흔드는 막강파워로 아낙네들은 물론 온 동네 동물들마저 놀라게 만드는 상상초월 활약을 펼친다. 이제 그 앞에 펼쳐진 것은 온갖 산해진미를 싸들고 줄을 선 아낙네들의 들이대기 러시와 조선 방방곡곡에서 쏟아지는 스포트라이트!<br/>? 조선 최고의 거물로 인생역전에 성공한 강쇠  그러나 마냥 행복할 것만 같던 그의 앞날에 감당할 수 없는 큰 시련이 다가오는데…,https://movie-phinf.pstatic.net/20111222_125/13245603669663360w_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=68169,https://kakaotv.daum.net/embed/player/cliplink/1ay6qiX9Kn0$@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,가루지기,신한솔,봉태규,김영애,김예원,한국,드라마,120분,청소년관람불가,2008.04.30,1005,321617,269478,80.65,plt_988.png,00_50down,00_50down,TRUE
1006,20119277,1941년  진주만 공격 60일 전… 세계 열강의 세력 다툼과 동서양의 문화가 공존하는 격정적인 도시 상하이. 미 정보부 요원인 폴(존 쿠삭)은 동료의 의문에 싸인 죽음을 밝히기 위해 기자로 위장해 상하이에 잠입한다. 사건을 조사하던 폴은 혼란의 도시 상하이를 둘러싸고 벌어지고 있는 강대국간의 거대한 음모를 눈치챈다. <br/>?폴은 음모의 중심에 있는 상하이 지하조직 삼합회 보스인 앤소니(주윤발)와 그의 매혹적인 아내 애나(공리)  그리고 비밀의 열쇠를 쥔 일본 정보부의 수장 다나카 대좌(와타나베 켄)에게 접근해 전쟁을 막으려 한다. 하지만  일본은 비밀리에 함대를 빼돌려  제2차 세계대전의 서막을 알리는 진주만 공격을 시작하는데…,https://movie-phinf.pstatic.net/20111223_231/1324630624092M0nHH_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=47428,https://kakaotv.daum.net/embed/player/cliplink/RaAESIzFdM0$@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,상하이,미카엘 하프스트롬,공리,주윤발,존 쿠삭,미국,드라마,103분,15세이상관람가,2011.01.27,1006,270106,269157,99.65,plt_996.png,00_50down,00_50down,TRUE
1007,20090304,홈쇼핑 간판 쇼호스트 효정(유진)은 젊고 매력적인 후배의 등장으로 위기를 맞이한다. 점차 자신의 매력에 대한 자신감을 상실하던 효정 앞에 학창시절 멸시의 대상이었던 선화(이영진)가 몰라보게 완벽한 미녀가 되어 나타난다. 그 비법은 간미희 요가학원에서 실시하는 비밀스런 심화훈련. 절대 미를 갖기 위해 요가학원을 찾은 다섯 명의 여자들은 수련을 받던 중 하나 둘씩 기이한 사건에 휘말리게 되는데...,https://movie-phinf.pstatic.net/20111223_165/1324590424170RkOeL_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=68038,https://kakaotv.daum.net/embed/player/cliplink/BkX2SvcutTc$@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,요가학원,윤재연,유진,박한별,차수연,한국,공포(호러),97분,15세이상관람가,2009.08.20,1007,268460,268627,99.94,plt_990.png,00_50down,00_50down,TRUE
1008,20119508,생물학적으로 일부일처제는 있을 수 없다고 믿는 엠마(나탈리 포트만)  아버지에게 전 여친을 빼앗긴 후 사랑을 믿지 않는 아담(애쉬튼 커쳐). 서로에 대해 너무나 잘 아는 이들의 오랜 우정 사이에 어느 날 보너스(?)가 붙기 시작했다. 바로 ‘섹스’ 라는 특별 보너스가!<br/>?아무 조건 없이.. 단  사랑만 하지 않으면 뭐든지 OK?! 한 번의 섹스가 그들의 관계를 180도 바꿔 놓았다! 하지만 친구에서 결코 연인이 되고 싶지는 않았던 두 사람은 서로가 원한다면 언제 어디서든 뜨거운 섹스가 가능한 둘만의 은밀하고 아찔한 “조건 없이 즐기기” 규칙을 정하기에 이르는데… 섹스 후 스킨쉽 금지  전화번호 1번 저장 금지  꽃 선물 금지  애교 금지?!!,https://movie-phinf.pstatic.net/20111223_129/13246320143948SfDS_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=78160,https://kakaotv.daum.net/embed/player/cliplink/n3GQgU97sB4$@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,친구와 연인사이,이반 라이트만,나탈리 포트만,애쉬튼 커처, ,미국,코미디,108분,청소년관람불가,2011.02.10,1008,281881,267843,94.76,plt_997.png,00_50down,00_50down,TRUE
1009,20122803,평화로운 산호마을을 지키는 슈퍼 영웅 ‘파이’!<br/>?바다 속 슈퍼 영웅 ‘파이’는 아름다운 부인 ‘코딜리아’와 아들 ‘주니어’와 함께 행복하게 살아가고 있다.<br/>?그러던 어느 날  ‘파이’에게 패하고 쫓겨난 후 복수할 날만 손꼽아 기다리던 악당상어 ‘트로이’가 찾아와 대결을 신청한다.<br/>? <br/>?더 강력하게! 더 무섭게! 돌아온 악당 상어 ‘트로이’!<br/>?돌아온 ‘트로이’는 인간들의 실험약물투여로 인해 몸집도  힘도 훨씬 강력해졌다.<br/>?게다가 악당상어 무리까지 합세해 기세 등등한 상황.<br/>? <br/>?‘파이’는 ‘트로이’와 악당상어 무리에 대적하기 위해 친구들의 도움을 받기로 하고 맹훈련에 돌입하지만 <br/>?싸움이라곤 재주가 없는 친구들은 고된 훈련에 불만이 커져만 간다.<br/>?설상가상 새로 이사온 ‘로니’의 아쿠아쇼 오디션에 참가하기 위해  친구들은 하나 둘 ‘파이’ 곁을 떠나게 되는데..<br/>? <br/>?과연 ‘파이’는 악당상어와의 대결에서 이길 수 있을까?,https://movie-phinf.pstatic.net/20130104_282/1357263148231PYj89_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100938,https://kakaotv.daum.net/embed/player/cliplink/vdc4adk99UUdhAAKdKgbKky@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,파이스토리 : 악당상어 소탕작전,마크 A.Z. 디페,드레이크 벨,앤디 딕,김병만,미국,애니메이션,80분,전체관람가,2013.01.10,1009,277904,267440,96.09,plt_998.png,00_50down,00_50down,TRUE
1010,20156161,"MIT공대 입학을 꿈꾸는 과학도 데이비드는 돌아가신 아버지의 비디오 카메라를 확인하다가 자신의 7살 생일파티 영상에 찍힌 현재 자신의 모습을 발견한다. 데이비드는 친구들과 아버지의 실험실이었던 지하실에서 시간재조정장치 설계도를 찾아내고 숱한 실험 끝에 기계를 완성한다.  <br/>?그들은 찌질한 현재를 탈출하기 위해 자신들의 과거를 바꾸기 위한 시간여행을 시작한다. 복권당첨  왕따 탈출  시험 다시 보기  수업시간 중 몰래 나와 락페스티발에 가며 현재는 그들이 원하는 방향대로 더욱 완벽해진다. 그러나 소박했던 시간여행은 횟수를 더해갈수록 점점 더 과감해지고  자신들의 과거를 재구성하는 동안 세상의 미래 역시 바뀌고 있다는 것을 발견하게 되는데...",https://movie-phinf.pstatic.net/20150130_100/1422591902895mMygW_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=118365,https://kakaotv.daum.net/embed/player/cliplink/vd4e4of4T1UUoGcSoo41FP1@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,백 투 더 비기닝,딘 이스라엘리트,조니 웨스턴,소피아 블랙 디엘리아,샘 러너,미국,SF,106분,15세이상관람가,2015.02.26,1010,266621,266610,100,plt_1000.png,00_50down,00_50down,TRUE
1011,20129166,어린 시절  왕따에게도 왕따를 당하던 존(마크 월버그)의 소원을 통해 생명을 얻은 곰인형 테드(세스 맥팔레인)! 말하고 걷는 곰인형 테드는 전세계적인 스타가 된다. 그러나 세월에는 장사가 없는 법. 대중에게 잊혀진 스타 테드는 취미 음주가무  특기 여자 꼬시기인 백수 한량으로 전락한다. 곰인형 외모에 어울리지 않는 음담패설과 욕설을 일삼는 발칙한 곰 테드와 27년째 그와 죽고 못사는 절친 존! 참다 못한 존의 여자친구 로리(밀라 쿠니스)는 남친의 미래를 위해 극약처방을 선택하는데…<br/>?“테드  내 남친 옆에서 좀 꺼져 줄래?”,https://movie-phinf.pstatic.net/20120907_137/1346999953178JaLN9_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=80707,https://kakaotv.daum.net/embed/player/cliplink/lLb0YE5p6dE$@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,19곰 테드,세스 맥팔레인,마크 월버그,밀라 쿠니스,세스 맥팔레인,미국,코미디,106분,청소년관람불가,2012.09.27,1011,267133,266574,99.79,plt_999.png,00_50down,00_50down,TRUE
1012,20152871,미국과 소련의 냉전으로 핵무기 전쟁의 공포가 최고조에 오른 1957년  보험 전문 변호사 '제임스 도노반'(톰 행크스)은 소련 스파이 '루돌프 아벨'(마크 라이런스)의 변호를 맡게 된다. 당시 미국에선 전기기술자 로젠버그 부부가 원자폭탄 제조 기술을 소련에 제공했다는 혐의로 간첩죄로 사형된 사건이 있었다. 미국의 반공운동이 극에 달했던 단적인 예로 적국의 스파이를 변호한다는 것은 자신의 목숨은 물론 가족의 안전까지 위협받는 일이었다. 여론과 국민의 질타 속에서도 제임스 도노반은 “변론의 기회는 누구에게나 주어져야 한다”며 자신의 신념과 원칙에 따라 아벨의 변호에 최선을 다한다. 때마침 소련에서 붙잡힌 CIA 첩보기 조종사의 소식이 전해지고 제임스 도노반은 그를 구출하기 위해 스파이 맞교환이라는 사상 유래 없는 비밀협상에 나서게 되는데...,https://movie-phinf.pstatic.net/20150803_71/143856809490270RN4_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=129333,https://kakaotv.daum.net/embed/player/cliplink/v422dqw26POyqwIUIuurtMP@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,스파이 브릿지,스티븐 스필버그,톰 행크스,마크 라이런스,오스틴 스토웰,미국,스릴러,141분,12세이상관람가,2015.11.05,1012,267044,266493,99.79,plt_1006.png,00_50down,00_50down,TRUE
1013,20135369,변호사가 되라는 아버지의 바람과 달리 정의로운 기사를 꿈꾸는 소년 저스틴.<br/>?그의 꿈은 ‘전설의 기사’로 불린 할아버지처럼 정의로운 기사가 되는 것.<br/>?<br/>?반역자 헤라클리오가 할아버지를 죽이고 전설의 검을 훔쳐갔다는 사실을 알게 된 저스틴은<br/>?검을 되찾고 진짜 기사가 되기 위해 몰래 집을 떠난다.<br/>?알쏭달쏭 마법사 멜섭이데스의 도움으로 지혜의 탑에 도착한 저스틴은 <br/>?꽃할배 3인방 스승님을 만나 이론과 검술  전설의 드래곤과의 대결까지  한 단계 한 단계 훈련에 임한다.<br/>?하지만 기사의 꿈을 이루기엔 더 큰 장애물이 남아있는데…!<br/>?<br/>?과연 저스틴은 ‘기사’가 되어 위험에 빠진 제국을 구해낼 수 있을까?<br/>?올 겨울  저스틴의 위대한 모험이 시작된다!,https://movie-phinf.pstatic.net/20131206_268/1386295296827oOmSP_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97856,https://kakaotv.daum.net/embed/player/cliplink/v0168BCtqkjghddguCgvkhB@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,저스틴,마누엘 시실라,박형식,이순재,박근형,스페인,애니메이션,96분,전체관람가,2013.12.31,1013,266568,266475,99.97,plt_1001.png,00_50down,00_50down,TRUE
1014,20159748,선택 받은 자만이 들어갈 수 있는 평행 세계 투모로우랜드. 최고의 천재 과학자 데이빗(휴 로리)은 지구 종말을 대비해  투모로우랜드를 또 다른 최첨단 과학 기술의 세계로 만드는 것에 집중한다. 우연히 투모로우랜드에 들어갔던 프랭크(조지 클루니)는 그곳이 세상의 미래를 바꿀 수 있다고 믿었지만  데이빗과의 대립에 의해 추방 당하고  이후 스스로를 고립시킨 채 은둔하며 살아간다. 한편  현명하고 호기심 많은 십대 소녀 케이시(브릿 로버트슨)는 우연히 투모로우랜드의 티켓인 ‘핀’을 줍게 되는데…,https://movie-phinf.pstatic.net/20150506_141/14308745677308t0sS_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=101960,https://kakaotv.daum.net/embed/player/cliplink/v17d2oeecFIe6ISeX5CC95o@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,투모로우랜드,브래드 버드,조지 클루니,휴 로리,브릿 로버트슨,미국,액션,130분,12세이상관람가,2015.05.27,1014,266586,265810,99.71,plt_1002.png,00_50down,00_50down,TRUE
1015,20149970,조용한 꿀벌 왕국의 유일한 사고뭉치 ‘마야’! 연이은 사고로 결국 왕국에서 쫓겨난 마야는 초원에서 꿀벌 ‘윌리’와 베짱이 ‘플립’을 만나 신나는 한때를 보내지만 꿀벌 왕국이 절체절명의 위기에 처했다는 소식을 듣게 된다! 그것은 바로 왕국의 2인자 ‘버즈리나’가 로얄젤리를 훔쳐 여왕벌을 위태롭게 하고 있는 것! 게다가 말벌떼를 몰아내고 여왕벌의 자리를 차지하려고 하는데… 과연 ‘마야’는 로얄젤리를 되찾고  꿀벌왕국을 지킬 수 있을까?,https://movie-phinf.pstatic.net/20140827_81/1409099044556Am0vu_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=127707,https://kakaotv.daum.net/embed/player/cliplink/vb4abF9FofFdghqiZCYggCF@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,마야,알렉스 스타더만,김서영,홍소영, ,독일,애니메이션,88분,전체관람가,2014.09.04,1015,268417,265697,98.98,plt_1005.png,00_50down,00_50down,TRUE
